2022-10-15 14:26:36.087348	https://www.encodeproject.org/cart-report/?type=Experiment&cart=%2Fcarts%2F30169f7a-2f41-4042-a438-e447476b2dd4%2F&limit=all
ID	Accession	Assay name	Assay title	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR976IRR/	ENCSR976IRR	Mint-ChIP-seq	Mint-ChIP-seq	/targets/H3K27me3-human/	H3K27me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens activated CD4-positive, alpha-beta T cell male adult (35 years) treated with anti-CD3 and anti-CD28 coated beads	activated CD4-positive, alpha-beta T cell	GEO:GSE209044		Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF028QUE/,/files/ENCFF739TCJ/,/files/ENCFF867YHZ/,/files/ENCFF370XRX/,/files/ENCFF094YVQ/,/files/ENCFF666OBV/,/files/ENCFF483MJL/,/files/ENCFF425NMG/,/files/ENCFF786YOA/,/files/ENCFF464FTM/,/files/ENCFF355MWW/,/files/ENCFF470MKC/,/files/ENCFF567WRH/,/files/ENCFF621TGW/,/files/ENCFF945NOM/,/files/ENCFF356PAQ/,/files/ENCFF998PSJ/,/files/ENCFF023MWT/,/files/ENCFF928GCJ/,/files/ENCFF681CBA/,/files/ENCFF705MLM/,/files/ENCFF959FYQ/,/files/ENCFF291SSU/,/files/ENCFF428ETG/,/files/ENCFF493JUM/,/files/ENCFF066LBJ/,/files/ENCFF249WEG/,/files/ENCFF941OXQ/,/files/ENCFF854WQJ/,/files/ENCFF943IPG/,/files/ENCFF149IPY/,/files/ENCFF088XJX/,/files/ENCFF444HVS/,/files/ENCFF741KLG/,/files/ENCFF222RMP/,/files/ENCFF920SFW/,/files/ENCFF800ACX/,/files/ENCFF514QCD/,/files/ENCFF392BUK/,/files/ENCFF192QXW/,/files/ENCFF637CQS/,/files/ENCFF300URK/,/files/ENCFF521VAC/,/files/ENCFF954FSH/,/files/ENCFF923ANF/,/files/ENCFF238IOO/,/files/ENCFF819EZQ/,/files/ENCFF788DRA/,/files/ENCFF567TKT/,/files/ENCFF551DFY/,/files/ENCFF742ICN/,/files/ENCFF857ECM/,/files/ENCFF713MYM/,/files/ENCFF905MIN/,/files/ENCFF526RJI/,/files/ENCFF786YXK/,/files/ENCFF191ECB/,/files/ENCFF187COY/,/files/ENCFF515VYC/,/files/ENCFF266QLS/,/files/ENCFF108GEO/,/files/ENCFF727THM/,/files/ENCFF526NBX/,/files/ENCFF249DKV/,/files/ENCFF263JHL/,/files/ENCFF358TUX/,/files/ENCFF254WGP/,/files/ENCFF409PUX/,/files/ENCFF784XPZ/,/files/ENCFF449EMC/,/files/ENCFF528FNR/,/files/ENCFF050SPI/,/files/ENCFF628CNQ/,/files/ENCFF893STI/,/files/ENCFF972BHY/,/files/ENCFF013NAW/,/files/ENCFF531YVV/,/files/ENCFF958QYU/,/files/ENCFF604NWR/,/files/ENCFF943YBG/,/files/ENCFF056VQX/,/files/ENCFF323CZG/,/files/ENCFF921HWX/,/files/ENCFF727IHT/,/files/ENCFF179JRA/,/files/ENCFF686DIH/		ENCBS266XPE	1	1,2	ENCAB009VWX	Homo sapiens	adult	35 years	anti-CD3 and anti-CD28 coated beads											/replicates/c06a1bdc-38ea-4c8e-a52a-5906994a5840/,/replicates/71527030-9690-41ac-a7c1-84d455e2e214/				
/experiments/ENCSR275EAG/	ENCSR275EAG	ChIP-seq	Histone ChIP-seq	/targets/H3K4me3-human/	H3K4me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens peripheral blood mononuclear cell male adult (39 years)	peripheral blood mononuclear cell	SCREEN-GRCh38:peripheral_blood_mononuclear_cell_male_adult_39_years		Joseph Costello, UCSF	Roadmap	released	/files/SRR2172828/,/files/ENCFF728NPT/,/files/ENCFF265JHW/,/files/ENCFF513BFG/,/files/ENCFF726YEI/,/files/ENCFF643NVT/,/files/ENCFF191ABU/,/files/ENCFF557YZA/,/files/ENCFF977VHE/,/files/ENCFF788PYQ/,/files/ENCFF514IOL/,/files/ENCFF173YRD/,/files/ENCFF972NAN/,/files/ENCFF760RUT/,/files/ENCFF117ZOH/,/files/ENCFF482WUA/,/files/ENCFF477HMF/,/files/ENCFF641SRH/,/files/ENCFF035KNJ/,/files/ENCFF986YFL/,/files/ENCFF411XAQ/,/files/ENCFF148OWP/,/files/ENCFF659RPQ/,/files/ENCFF165VDC/		ENCBS770TLM	1	1		Homo sapiens	adult	39 years												/replicates/247df591-f49d-4e24-95fa-ef64c4008db3/				
/experiments/ENCSR617MNG/	ENCSR617MNG	Mint-ChIP-seq	Mint-ChIP-seq	/targets/H3K4me1-human/	H3K4me1	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens CD8-positive, alpha-beta memory T cell	CD8-positive, alpha-beta memory T cell	GEO:GSE177568	H3K4me1 Mint-ChIP-seq on human CD8-positive, alpha-beta memory T cell	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF901TQB/,/files/ENCFF054CTI/,/files/ENCFF210VDD/,/files/ENCFF220PAA/,/files/ENCFF374PBH/,/files/ENCFF423MTE/,/files/ENCFF139BKE/,/files/ENCFF176VWC/,/files/ENCFF053QZP/,/files/ENCFF873RPF/,/files/ENCFF128IEN/,/files/ENCFF460FEC/,/files/ENCFF814YYE/,/files/ENCFF654ZJV/,/files/ENCFF179RXP/,/files/ENCFF976EHK/,/files/ENCFF284OEF/,/files/ENCFF287GXL/,/files/ENCFF656SET/,/files/ENCFF061HQH/,/files/ENCFF115RPW/,/files/ENCFF194XXP/,/files/ENCFF913DTV/,/files/ENCFF484LLZ/,/files/ENCFF687UKA/,/files/ENCFF189KCB/,/files/ENCFF874MWW/,/files/ENCFF718LOX/,/files/ENCFF952ORF/,/files/ENCFF330JTP/,/files/ENCFF793ENJ/,/files/ENCFF960VGW/,/files/ENCFF188CTK/,/files/ENCFF525RAR/,/files/ENCFF039EXK/,/files/ENCFF112GBY/,/files/ENCFF550ALF/,/files/ENCFF165NEX/,/files/ENCFF064OQZ/,/files/ENCFF262ZHU/,/files/ENCFF174UWS/,/files/ENCFF517WNL/,/files/ENCFF679OOJ/,/files/ENCFF078JVI/,/files/ENCFF073DWF/,/files/ENCFF125KDV/,/files/ENCFF935OXO/,/files/ENCFF488ZBL/,/files/ENCFF728FRV/,/files/ENCFF684HZI/,/files/ENCFF400OSZ/,/files/ENCFF484XUN/,/files/ENCFF867EJV/,/files/ENCFF908KSC/,/files/ENCFF284LTZ/,/files/ENCFF359MCL/,/files/ENCFF376AFC/,/files/ENCFF433NGI/,/files/ENCFF977PUR/,/files/ENCFF730TTA/		ENCBS235RVH	1	2,1	ENCAB650MWL	Homo sapiens	unknown													/replicates/a39ca19f-dcb8-4279-8e20-998b720dd142/,/replicates/55a0f8d3-3dec-4f09-8c3d-338ae248078b/				
/experiments/ENCSR114AZZ/	ENCSR114AZZ	Mint-ChIP-seq	Mint-ChIP-seq	/targets/H3K36me3-human/	H3K36me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens CD4-positive, alpha-beta memory T cell	CD4-positive, alpha-beta memory T cell	GEO:GSE176659	H3K36me3 Mint-ChIP-seq on human CD4-positive, alpha-beta memory T cell	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF804JHS/,/files/ENCFF130NOO/,/files/ENCFF110SFV/,/files/ENCFF137ZNN/,/files/ENCFF913QQV/,/files/ENCFF523OSI/,/files/ENCFF083IGP/,/files/ENCFF059YYU/,/files/ENCFF618BFU/,/files/ENCFF398WHM/,/files/ENCFF286MEO/,/files/ENCFF531UPL/,/files/ENCFF022RKJ/,/files/ENCFF095TVL/,/files/ENCFF660QWH/,/files/ENCFF838AND/,/files/ENCFF077FEW/,/files/ENCFF271TEO/,/files/ENCFF523NSP/,/files/ENCFF990UZN/,/files/ENCFF641HVV/,/files/ENCFF824WMU/,/files/ENCFF802BIT/,/files/ENCFF530UVR/,/files/ENCFF564KTP/,/files/ENCFF836QLY/,/files/ENCFF391TBV/,/files/ENCFF492MIF/		ENCBS300QBR	1	2,1	ENCAB000ADU	Homo sapiens	unknown													/replicates/e8f0588c-7db8-4b3d-867c-444410ab316f/,/replicates/6b17ffc4-c7fc-40b6-b40b-8fc5d37d5988/				
/experiments/ENCSR200JRA/	ENCSR200JRA	Mint-ChIP-seq	Mint-ChIP-seq	/targets/H3K36me3-human/	H3K36me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens naive B cell	naive B cell	GEO:GSE176584	H3K36me3 Mint-ChIP-seq on human naive B cell	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF647EUH/,/files/ENCFF278PCZ/,/files/ENCFF410WVE/,/files/ENCFF831XXZ/,/files/ENCFF916CJV/,/files/ENCFF954CEL/,/files/ENCFF843HLB/,/files/ENCFF794LLI/,/files/ENCFF031BCM/,/files/ENCFF944RSZ/,/files/ENCFF741VJP/,/files/ENCFF495BFC/,/files/ENCFF487TAE/,/files/ENCFF159DEH/,/files/ENCFF836AOB/,/files/ENCFF269ABG/,/files/ENCFF390VOC/,/files/ENCFF931FAM/,/files/ENCFF491WBV/,/files/ENCFF009OTG/,/files/ENCFF080EPF/,/files/ENCFF666LPS/,/files/ENCFF609GUM/,/files/ENCFF873XXQ/,/files/ENCFF904IGP/,/files/ENCFF859DMQ/,/files/ENCFF424CMC/,/files/ENCFF200JSX/,/files/ENCFF471FWE/,/files/ENCFF213ENT/,/files/ENCFF529UCD/,/files/ENCFF989PNZ/,/files/ENCFF539IMW/,/files/ENCFF224VEV/,/files/ENCFF779WIO/,/files/ENCFF607EQX/,/files/ENCFF098SEC/,/files/ENCFF724ZGP/,/files/ENCFF876PGE/,/files/ENCFF406VYR/,/files/ENCFF071NQA/,/files/ENCFF859MZO/,/files/ENCFF925HKE/,/files/ENCFF103TUM/,/files/ENCFF409PEF/,/files/ENCFF917DYZ/,/files/ENCFF360SKD/,/files/ENCFF418ZLP/,/files/ENCFF354AEI/,/files/ENCFF502ETM/,/files/ENCFF797XCH/,/files/ENCFF835AEI/,/files/ENCFF654SYM/,/files/ENCFF824PML/,/files/ENCFF647VWF/,/files/ENCFF005EHN/,/files/ENCFF906HUE/,/files/ENCFF151KYI/,/files/ENCFF226RVS/,/files/ENCFF969JWF/,/files/ENCFF557QKC/,/files/ENCFF324ALX/,/files/ENCFF713LTM/,/files/ENCFF115KYW/,/files/ENCFF241MMJ/,/files/ENCFF647BZD/,/files/ENCFF845IYE/,/files/ENCFF051NKG/,/files/ENCFF613ROI/,/files/ENCFF861ZDU/		ENCBS182GUX	1	2,1	ENCAB000ADU	Homo sapiens	unknown													/replicates/938041ce-20a3-4efd-8f63-e970a73ec45f/,/replicates/b871acad-702f-426c-a3d7-28fbd4a0ea81/				
/experiments/ENCSR594FUA/	ENCSR594FUA	Mint-ChIP-seq	Mint-ChIP-seq	/targets/H3K9me3-human/	H3K9me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens activated CD4-positive, alpha-beta T cell male adult (35 years) treated with anti-CD3 and anti-CD28 coated beads	activated CD4-positive, alpha-beta T cell	GEO:GSE187593	H3K9me3 Mint-ChIP-seq on CD4-positive naive resting alpha-beta T cell male adult (35 years) treated with anti-CD3 and anti-CD28 coated beads	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF844HKS/,/files/ENCFF510HBY/,/files/ENCFF787PMW/,/files/ENCFF654UGK/,/files/ENCFF548LLX/,/files/ENCFF445NUN/,/files/ENCFF901XAH/,/files/ENCFF448LZB/,/files/ENCFF444QZL/,/files/ENCFF522CGU/,/files/ENCFF736FTH/,/files/ENCFF925EAQ/,/files/ENCFF775BMZ/,/files/ENCFF945KWI/,/files/ENCFF757RJQ/,/files/ENCFF099JWN/,/files/ENCFF570EVC/,/files/ENCFF365FXZ/,/files/ENCFF059DVC/,/files/ENCFF979ENY/,/files/ENCFF020KMI/,/files/ENCFF630XOE/,/files/ENCFF455GOX/,/files/ENCFF145TDO/,/files/ENCFF563DWM/,/files/ENCFF794OFZ/,/files/ENCFF308IJD/,/files/ENCFF757BJR/,/files/ENCFF229IFI/,/files/ENCFF069WSO/,/files/ENCFF349DQB/,/files/ENCFF023PYC/,/files/ENCFF320DEY/,/files/ENCFF136LHM/,/files/ENCFF792DQV/,/files/ENCFF255IFQ/,/files/ENCFF310LHT/,/files/ENCFF474LVO/,/files/ENCFF428BSH/,/files/ENCFF979TQY/,/files/ENCFF368VQY/,/files/ENCFF976UXT/,/files/ENCFF271JXY/,/files/ENCFF118PPX/,/files/ENCFF832KEE/,/files/ENCFF973MDY/,/files/ENCFF431SPI/,/files/ENCFF760SJF/,/files/ENCFF163ICO/,/files/ENCFF982MTM/,/files/ENCFF461WOB/,/files/ENCFF340GQQ/,/files/ENCFF890KQI/,/files/ENCFF169XPR/,/files/ENCFF869SWV/,/files/ENCFF673ZYZ/,/files/ENCFF065BYV/,/files/ENCFF604FHB/,/files/ENCFF783EZU/,/files/ENCFF649VJO/,/files/ENCFF034VCP/,/files/ENCFF754DAK/,/files/ENCFF883EZJ/,/files/ENCFF792TYD/,/files/ENCFF155RPP/,/files/ENCFF709TMC/,/files/ENCFF696XPL/,/files/ENCFF260XPH/,/files/ENCFF826JKV/,/files/ENCFF177ATS/		ENCBS266XPE	1	1,2	ENCAB003LHL	Homo sapiens	adult	35 years	anti-CD3 and anti-CD28 coated beads											/replicates/cb8b2984-479e-4a4e-9dce-7923ae026f36/,/replicates/b3dff486-5d9a-4ec7-9094-e2513288bfdc/				
/experiments/ENCSR806HUT/	ENCSR806HUT	Mint-ChIP-seq	Mint-ChIP-seq	/targets/H3K4me1-human/	H3K4me1	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens with multiple sclerosis; immature natural killer cell	immature natural killer cell	GEO:GSE177795	H3K4me1 Mint-ChIP-seq on human immature natural killer cell	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF468MFT/,/files/ENCFF991ZKY/,/files/ENCFF319JKW/,/files/ENCFF375GEV/,/files/ENCFF952QBT/,/files/ENCFF548YDH/,/files/ENCFF984ZWU/,/files/ENCFF625DHC/,/files/ENCFF700JYJ/,/files/ENCFF451CKM/,/files/ENCFF076EKS/,/files/ENCFF280AVC/,/files/ENCFF348BNB/,/files/ENCFF545YVE/		ENCBS911UEN	1	1	ENCAB650MWL	Homo sapiens	unknown													/replicates/ae36db00-6f34-46cf-8c50-2024758e20af/				
/experiments/ENCSR151ARX/	ENCSR151ARX	Mint-ChIP-seq	Mint-ChIP-seq	/targets/H3K9me3-human/	H3K9me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens naive thymus-derived CD8-positive, alpha-beta T cell	naive thymus-derived CD8-positive, alpha-beta T cell	GEO:GSE176805	H3K9me3 Mint-ChIP-seq on human naive thymus-derived CD8-positive, alpha-beta T cell	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF431VUM/,/files/ENCFF049NIG/,/files/ENCFF880CTF/,/files/ENCFF551ZSM/,/files/ENCFF674OMX/,/files/ENCFF379XMW/,/files/ENCFF484SLS/,/files/ENCFF419ZHS/,/files/ENCFF833EJM/,/files/ENCFF778RBK/,/files/ENCFF358OBI/,/files/ENCFF959HPD/,/files/ENCFF006FOC/,/files/ENCFF099TVL/,/files/ENCFF621UTW/,/files/ENCFF810KWO/,/files/ENCFF201CNM/,/files/ENCFF882IQB/,/files/ENCFF544HVG/,/files/ENCFF539FMU/,/files/ENCFF147MFP/,/files/ENCFF623DOE/,/files/ENCFF990GIT/,/files/ENCFF733QIK/,/files/ENCFF107YCA/,/files/ENCFF029GCP/,/files/ENCFF136FFL/,/files/ENCFF469YPW/,/files/ENCFF273ONP/,/files/ENCFF050XRK/,/files/ENCFF416ZTL/,/files/ENCFF624KZJ/,/files/ENCFF809FSE/,/files/ENCFF803UHS/,/files/ENCFF865IIK/,/files/ENCFF232XNP/		ENCBS135XFB	1	2,1	ENCAB369JSU	Homo sapiens	unknown													/replicates/8d52c756-67cf-4b35-9a84-979bb2af5e1a/,/replicates/7344f8e4-fd02-4d26-a951-54d078fe14c5/				
/experiments/ENCSR603LTN/	ENCSR603LTN	Mint-ChIP-seq	Mint-ChIP-seq	/targets/H3K4me3-human/	H3K4me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens with multiple sclerosis; CD4-positive, CD25-positive, alpha-beta regulatory T cell	CD4-positive, CD25-positive, alpha-beta regulatory T cell	GEO:GSE187628	H3K4me3 Mint-ChIP-seq on CD4-positive, CD25-positive, alpha-beta regulatory T cell with multiple sclerosis..	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF429ETH/,/files/ENCFF496JTN/,/files/ENCFF156PDF/,/files/ENCFF292FEM/,/files/ENCFF794JPA/,/files/ENCFF385XUX/,/files/ENCFF028ACQ/,/files/ENCFF513CAJ/,/files/ENCFF407GXQ/,/files/ENCFF334TZH/,/files/ENCFF307NVI/,/files/ENCFF371XLW/,/files/ENCFF146AWN/,/files/ENCFF623QFL/,/files/ENCFF295JZN/,/files/ENCFF568KLK/,/files/ENCFF741ADV/,/files/ENCFF479IMD/,/files/ENCFF948DBC/,/files/ENCFF151IIN/,/files/ENCFF990VQK/,/files/ENCFF266RIR/,/files/ENCFF712RTQ/,/files/ENCFF088OKU/,/files/ENCFF530BND/,/files/ENCFF740EON/,/files/ENCFF510JJF/,/files/ENCFF376PZK/,/files/ENCFF914UHA/,/files/ENCFF645TED/,/files/ENCFF335TME/,/files/ENCFF847YEQ/,/files/ENCFF076VBP/,/files/ENCFF213GHS/,/files/ENCFF700QRH/,/files/ENCFF270ICE/,/files/ENCFF490WBI/,/files/ENCFF357HDU/,/files/ENCFF163ILK/,/files/ENCFF818BBR/,/files/ENCFF438ZEP/,/files/ENCFF348TDS/,/files/ENCFF173XTR/,/files/ENCFF599XVZ/,/files/ENCFF722UKV/,/files/ENCFF974APH/,/files/ENCFF017PGT/,/files/ENCFF311YUT/,/files/ENCFF423DQQ/,/files/ENCFF092MMW/,/files/ENCFF893FCB/,/files/ENCFF542XAJ/,/files/ENCFF312XHH/,/files/ENCFF519BEO/		ENCBS595ZYR	1	2,1	ENCAB140BWE	Homo sapiens	unknown													/replicates/3c49da9c-797c-4601-ba8a-e724ae5b4ff7/,/replicates/c41ad148-f1ca-457f-a6fd-95b76da76aaf/				
/experiments/ENCSR278QHR/	ENCSR278QHR	Mint-ChIP-seq	Mint-ChIP-seq	/targets/H3K4me3-human/	H3K4me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens with multiple sclerosis; naive thymus-derived CD8-positive, alpha-beta T cell	naive thymus-derived CD8-positive, alpha-beta T cell	GEO:GSE176982	H3K4me3 Mint-ChIP-seq on human naive thymus-derived CD8-positive, alpha-beta T cell	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF656HQA/,/files/ENCFF553ZTG/,/files/ENCFF683RJY/,/files/ENCFF851GLZ/,/files/ENCFF845LZK/,/files/ENCFF671RYF/,/files/ENCFF801MMI/,/files/ENCFF038KKL/,/files/ENCFF351URF/,/files/ENCFF843RKK/,/files/ENCFF289LYF/,/files/ENCFF250OSL/,/files/ENCFF685PNO/,/files/ENCFF190HHY/,/files/ENCFF135VPX/,/files/ENCFF640CAX/,/files/ENCFF709CUL/,/files/ENCFF767WBV/,/files/ENCFF050EQN/,/files/ENCFF570NAQ/,/files/ENCFF148ONP/,/files/ENCFF466KYF/,/files/ENCFF507UEO/,/files/ENCFF154BJM/,/files/ENCFF426KBP/,/files/ENCFF903ITH/,/files/ENCFF023QLA/,/files/ENCFF601RZR/,/files/ENCFF559TLJ/,/files/ENCFF587QNK/,/files/ENCFF860KYX/,/files/ENCFF689GUH/,/files/ENCFF850MAK/,/files/ENCFF137WJG/,/files/ENCFF926DTJ/,/files/ENCFF403IRO/,/files/ENCFF100LSK/,/files/ENCFF902YZP/,/files/ENCFF066BFJ/,/files/ENCFF597WCN/		ENCBS512HTQ	1	2,1	ENCAB140BWE	Homo sapiens	unknown													/replicates/25dc45d8-cffb-4e12-884c-25ad821ed107/,/replicates/0c55ad7c-1d49-4af3-a08b-0a39dbcf2af8/				
/experiments/ENCSR953RGF/	ENCSR953RGF	Mint-ChIP-seq	Mint-ChIP-seq	/targets/H3K27me3-human/	H3K27me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens naive thymus-derived CD4-positive, alpha-beta T cell male adult (43 years)	naive thymus-derived CD4-positive, alpha-beta T cell	GEO:GSE177935	H3K27me3 ChIP-seq on CD4-positive naive resting alpha-beta T cell male adult (43 years)	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF711SAB/,/files/ENCFF969VND/,/files/ENCFF117NLQ/,/files/ENCFF168MRO/,/files/ENCFF173WUI/,/files/ENCFF468RXU/,/files/ENCFF754VRI/,/files/ENCFF277ESS/,/files/ENCFF491LCN/,/files/ENCFF784LBL/,/files/ENCFF683EXH/,/files/ENCFF514OXS/,/files/ENCFF933SWR/,/files/ENCFF184UKT/,/files/ENCFF021VKC/,/files/ENCFF023WUS/,/files/ENCFF152YAH/,/files/ENCFF681PCE/,/files/ENCFF859THX/,/files/ENCFF912SDN/,/files/ENCFF785OWK/,/files/ENCFF565AUJ/,/files/ENCFF465AZK/,/files/ENCFF408CNK/,/files/ENCFF591TRQ/,/files/ENCFF071ETB/,/files/ENCFF406THH/,/files/ENCFF603HQM/,/files/ENCFF062ZNA/,/files/ENCFF721EWF/,/files/ENCFF502VIJ/,/files/ENCFF792YZX/,/files/ENCFF915PET/,/files/ENCFF215FYO/,/files/ENCFF796HSK/,/files/ENCFF571MKC/,/files/ENCFF573APF/,/files/ENCFF006DSR/		ENCBS527XSO	1	1,2	ENCAB009VWX	Homo sapiens	adult	43 years												/replicates/197f54f9-9421-454d-b293-515511aa605a/,/replicates/6419ad5f-e716-440f-8f42-c7f1acaa68cf/				
/experiments/ENCSR929MPF/	ENCSR929MPF	Mint-ChIP-seq	Mint-ChIP-seq	/targets/H3K9me3-human/	H3K9me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens naive B cell	naive B cell	GEO:GSE177869	H3K9me3 Mint-ChIP-seq on human naive B cell	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF203FIH/,/files/ENCFF097APS/,/files/ENCFF894FNC/,/files/ENCFF163SSG/,/files/ENCFF805HMJ/,/files/ENCFF738REP/,/files/ENCFF875DXR/,/files/ENCFF330NRX/,/files/ENCFF793PZZ/,/files/ENCFF279OMC/,/files/ENCFF287DLJ/,/files/ENCFF614SQG/,/files/ENCFF172ZRN/,/files/ENCFF913LKC/,/files/ENCFF478FRK/,/files/ENCFF124DMH/,/files/ENCFF884IXJ/,/files/ENCFF291KJL/,/files/ENCFF483IWB/,/files/ENCFF352IOZ/,/files/ENCFF408TBU/,/files/ENCFF218FRV/,/files/ENCFF275XNO/,/files/ENCFF551UXZ/,/files/ENCFF246GQN/,/files/ENCFF615WMZ/,/files/ENCFF575BYW/,/files/ENCFF756AOZ/,/files/ENCFF046CHR/,/files/ENCFF815DPV/,/files/ENCFF509YMG/,/files/ENCFF430TNT/,/files/ENCFF975RGR/,/files/ENCFF313DGE/,/files/ENCFF520KAK/,/files/ENCFF891EFH/,/files/ENCFF372WFM/,/files/ENCFF915VIE/,/files/ENCFF934FMM/,/files/ENCFF215OFK/,/files/ENCFF989CWE/,/files/ENCFF588KSC/,/files/ENCFF089GSC/,/files/ENCFF334KKZ/,/files/ENCFF076EJP/,/files/ENCFF342DBD/,/files/ENCFF982JCG/,/files/ENCFF600ULI/,/files/ENCFF389DBM/,/files/ENCFF313WSM/,/files/ENCFF326ZOK/,/files/ENCFF434JSE/,/files/ENCFF427QHH/,/files/ENCFF665JKF/,/files/ENCFF938SNH/,/files/ENCFF588NZV/,/files/ENCFF505TSJ/,/files/ENCFF538ZKH/,/files/ENCFF894UVB/,/files/ENCFF942SPP/,/files/ENCFF563WEW/,/files/ENCFF101RAE/,/files/ENCFF668KBS/,/files/ENCFF260FLX/,/files/ENCFF838ZGS/,/files/ENCFF520FLH/,/files/ENCFF566PZX/,/files/ENCFF765NSJ/,/files/ENCFF265EOJ/,/files/ENCFF430MPR/,/files/ENCFF295SRW/,/files/ENCFF040WYB/,/files/ENCFF072TGZ/,/files/ENCFF251KFX/,/files/ENCFF482KPF/,/files/ENCFF390SGD/		ENCBS182GUX	1	1,2	ENCAB369JSU	Homo sapiens	unknown													/replicates/cb451e61-43ab-4172-9fec-616962ff5088/,/replicates/ea2376b1-11e8-4b9d-8717-df5eafb7a1f1/				
/experiments/ENCSR271NYM/	ENCSR271NYM	Mint-ChIP-seq	Mint-ChIP-seq	/targets/H3K36me3-human/	H3K36me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens stimulated activated CD4-positive, alpha-beta memory T cell male adult (43 years) treated with 10 ng/mL Interleukin-2, anti-CD3 and anti-CD28 coated beads	stimulated activated CD4-positive, alpha-beta memory T cell	GEO:GSE176954	H3K36me3 Mint-ChIP-seq of activated CD4-positive, alpha-beta T cell male adult (43 years) treated with 10 ng	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF987OUV/,/files/ENCFF715CWN/,/files/ENCFF038TSW/,/files/ENCFF012BPD/,/files/ENCFF750FPQ/,/files/ENCFF927BYC/,/files/ENCFF243ITF/,/files/ENCFF476DBF/,/files/ENCFF477BKU/,/files/ENCFF827BEM/,/files/ENCFF075VUO/,/files/ENCFF020JXT/,/files/ENCFF438LVH/,/files/ENCFF446ZUJ/,/files/ENCFF449RHI/,/files/ENCFF673FST/,/files/ENCFF617KPR/,/files/ENCFF105OEF/,/files/ENCFF447NOK/,/files/ENCFF513ETA/,/files/ENCFF037RBE/,/files/ENCFF684HAP/,/files/ENCFF390PCR/,/files/ENCFF684KPS/,/files/ENCFF358NVX/,/files/ENCFF422EZM/,/files/ENCFF704CMO/,/files/ENCFF771HPE/,/files/ENCFF582TBD/,/files/ENCFF577CXN/,/files/ENCFF664WKF/,/files/ENCFF033BMN/,/files/ENCFF172UCM/,/files/ENCFF599PWT/,/files/ENCFF233WVK/,/files/ENCFF930KYK/,/files/ENCFF898JNR/,/files/ENCFF346HTS/,/files/ENCFF699XTF/,/files/ENCFF070EMK/,/files/ENCFF306NZT/,/files/ENCFF226DGA/,/files/ENCFF404YWB/,/files/ENCFF825FNF/,/files/ENCFF019RKR/,/files/ENCFF307CSP/,/files/ENCFF107MDJ/,/files/ENCFF045HOO/,/files/ENCFF356LHD/,/files/ENCFF586OXA/,/files/ENCFF702VWG/,/files/ENCFF705FBI/,/files/ENCFF024UWV/,/files/ENCFF607UTF/		ENCBS677HEG	1	1,2	ENCAB000ADU	Homo sapiens	adult	43 years	Interleukin-2,anti-CD3 and anti-CD28 coated beads	UniProtKB:P60568	10	ng/mL								/replicates/ad5b705f-b2e9-4836-b757-30881158c6de/,/replicates/c2d29a44-d603-4e96-887b-496e41eaff18/				
