2022-09-29 09:20:50.188976	https://www.encodeproject.org/cart-report/?type=Experiment&cart=%2Fcarts%2F7234d35d-e231-47b1-9f1b-d801b9e4c7df%2F&limit=all
ID	Accession	Assay name	Assay title	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR692OFN/	ENCSR692OFN	ChIP-seq	Histone ChIP-seq	/targets/H3K36me3-human/	H3K36me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens rectal smooth muscle tissue tissue female adult (50 years)	rectal smooth muscle tissue	GEO:GSM621656		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF375TGZ/,/files/ENCFF469BWN/,/files/ENCFF549BLG/,/files/ENCFF024IFP/,/files/ENCFF462YVD/,/files/ENCFF109WQY/,/files/ENCFF620OCL/,/files/ENCFF614UUA/,/files/ENCFF225ISR/,/files/ENCFF672YUV/,/files/ENCFF766OEU/,/files/ENCFF462KAW/,/files/ENCFF461KTQ/,/files/ENCFF550MPO/,/files/ENCFF774UDS/,/files/ENCFF574RST/,/files/ENCFF169OEC/,/files/ENCFF145LTX/,/files/ENCFF879LXP/,/files/ENCFF427SLL/,/files/ENCFF519JCI/,/files/ENCFF985JVY/,/files/ENCFF413CJR/,/files/ENCFF504BZA/,/files/ENCFF193OVJ/,/files/ENCFF563LPU/,/files/ENCFF421CKX/	/reference-epigenomes/ENCSR755PXK/	ENCBS386CBI	1	1	ENCAB000ASN	Homo sapiens	adult	50 years												/replicates/1dfe4164-de84-4296-9497-c4595279ef05/				
/experiments/ENCSR892RZN/	ENCSR892RZN	ChIP-seq	Histone ChIP-seq	/targets/H3K9ac-human/	H3K9ac	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens layer of hippocampus tissue female adult (75 years)	layer of hippocampus	GEO:GSM669906		Bradley Bernstein, Broad	Roadmap	released	/files/SRR1270621/,/files/ENCFF939DQM/,/files/ENCFF508JKE/,/files/ENCFF667PGJ/,/files/ENCFF878QJG/,/files/ENCFF070JVE/,/files/ENCFF081GCW/,/files/ENCFF878NMM/,/files/ENCFF069IHZ/,/files/ENCFF433WFS/,/files/ENCFF632WPT/,/files/ENCFF144JVO/,/files/ENCFF342NMX/,/files/ENCFF290HRB/,/files/ENCFF603ADN/,/files/ENCFF359DCF/,/files/ENCFF805JXV/,/files/ENCFF510EUY/,/files/ENCFF708UHY/,/files/ENCFF920RBG/,/files/ENCFF048QEY/,/files/ENCFF003IQI/,/files/ENCFF769GHM/,/files/ENCFF469RYV/		ENCBS769ZVS	1	1	ENCAB000ANK	Homo sapiens	adult	75 years												/replicates/7076f52a-422c-4800-bcb1-4c1857d336cb/				
/experiments/ENCSR901SCD/	ENCSR901SCD	ChIP-seq	Histone ChIP-seq	/targets/H3K4me1-human/	H3K4me1	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens temporal lobe tissue male adult (81 years)	temporal lobe	GEO:GSM772992		Bradley Bernstein, Broad	Roadmap	released	/files/SRR1270538/,/files/SRR1270511/,/files/SRR1270533/,/files/ENCFF337RYU/,/files/ENCFF438HAG/,/files/ENCFF719RQY/,/files/ENCFF837PWH/,/files/ENCFF585VUK/,/files/ENCFF224QPM/,/files/ENCFF452SPQ/,/files/ENCFF223IPT/,/files/ENCFF407AKM/,/files/ENCFF668NCQ/,/files/ENCFF532SUG/,/files/ENCFF941DQM/,/files/ENCFF647LHW/,/files/ENCFF339CXX/,/files/ENCFF083UZQ/,/files/ENCFF546LBX/,/files/ENCFF182UGZ/,/files/ENCFF676WRB/,/files/ENCFF059PJB/,/files/ENCFF992KZM/,/files/ENCFF088DFH/,/files/ENCFF965OIT/,/files/ENCFF499SBY/,/files/ENCFF233BJK/,/files/ENCFF758LAA/,/files/ENCFF592RHP/,/files/ENCFF135QIA/		ENCBS145GKQ	1	8	ENCAB000APS	Homo sapiens	adult	81 years												/replicates/1748cea9-6081-4be5-9381-b7b60b47872c/				
/experiments/ENCSR494QLL/	ENCSR494QLL	ChIP-seq	Histone ChIP-seq	/targets/H3K4me3-human/	H3K4me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens heart right ventricle tissue female adult (56 years)	heart right ventricle	GEO:GSE187488	H3K4me3 ChIP-seq on heart right ventricle tissue female adult (56 years).	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF728YUV/,/files/ENCFF002UVD/,/files/ENCFF735ISK/,/files/ENCFF449DTP/,/files/ENCFF583AQR/,/files/ENCFF015NLZ/,/files/ENCFF215BLT/,/files/ENCFF243OCY/,/files/ENCFF531UFE/,/files/ENCFF822FST/,/files/ENCFF302LAI/,/files/ENCFF446ELY/,/files/ENCFF974XHZ/,/files/ENCFF101QGY/		ENCBS664CKV	1	1,2	ENCAB140BWE	Homo sapiens	adult	56 years												/replicates/231bfb6e-ff29-43be-a8a3-2ce10491a73d/,/replicates/42661b66-3e40-43d3-985e-b8f464d7fdde/				
/experiments/ENCSR370LLS/	ENCSR370LLS	ChIP-seq	Histone ChIP-seq	/targets/H3K9me3-human/	H3K9me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens heart right ventricle tissue male adult (43 years)	heart right ventricle	GEO:GSE187319	H3K9me3 ChIP-seq on heart right ventricle tissue male adult (43 years).	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF268VFQ/,/files/ENCFF938ZTS/,/files/ENCFF930QQF/,/files/ENCFF631QFB/,/files/ENCFF239NMZ/,/files/ENCFF375ZPG/,/files/ENCFF725ILG/,/files/ENCFF394MOP/,/files/ENCFF190AVY/,/files/ENCFF059XQQ/,/files/ENCFF045RGN/,/files/ENCFF651ZTT/,/files/ENCFF319JBI/,/files/ENCFF980EUE/		ENCBS096INK	1	1,2	ENCAB003LHL	Homo sapiens	adult	43 years												/replicates/619aaf21-48bf-4230-a1cd-9ddecb8c9e28/,/replicates/653c746e-ebe9-454d-9564-49a6594f6bfb/				
/experiments/ENCSR643ULB/	ENCSR643ULB	ChIP-seq	Histone ChIP-seq	/targets/H3K9ac-human/	H3K9ac	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens kidney tissue male adult (67 years)	kidney	GEO:GSM772811		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF437KIY/,/files/ENCFF612TSE/,/files/ENCFF358EJT/,/files/ENCFF332FFM/,/files/ENCFF147SPS/,/files/ENCFF572HGD/,/files/ENCFF776DHA/,/files/ENCFF056LET/,/files/ENCFF086QNW/,/files/ENCFF337TKJ/,/files/ENCFF450LMT/,/files/ENCFF405KAZ/,/files/ENCFF526XQE/,/files/ENCFF935JDZ/,/files/ENCFF190WYV/,/files/ENCFF777PMK/,/files/ENCFF597LYD/,/files/ENCFF326UJT/,/files/ENCFF381AUD/,/files/ENCFF237XUE/,/files/ENCFF469MZT/,/files/ENCFF783KQT/		ENCBS438CSQ	1	1	ENCAB000ANK	Homo sapiens	adult	67 years												/replicates/f024135a-5345-488b-a725-22f08ade34c0/				
/experiments/ENCSR135GZX/	ENCSR135GZX	ChIP-seq	Histone ChIP-seq	/targets/H3K4me3-human/	H3K4me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens heart left ventricle tissue male adult (43 years)	heart left ventricle	GEO:GSE187095	H3K4me3 ChIP-seq on heart left ventricle tissue male adult (43 years).	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF424SGV/,/files/ENCFF277XKW/,/files/ENCFF635OAP/,/files/ENCFF848XBY/,/files/ENCFF753MLT/,/files/ENCFF887YCH/,/files/ENCFF615MZZ/,/files/ENCFF256VKO/,/files/ENCFF155GED/,/files/ENCFF871ZTA/,/files/ENCFF080RUF/,/files/ENCFF384AZI/,/files/ENCFF303ZZB/,/files/ENCFF109RBE/		ENCBS552CFU	1	1,2	ENCAB140BWE	Homo sapiens	adult	43 years												/replicates/034c71da-270a-49bb-b7d0-28cd92167f8e/,/replicates/d0075ca3-393f-4f78-8852-5fc08de2879f/				
/experiments/ENCSR250CLO/	ENCSR250CLO	ChIP-seq	Histone ChIP-seq	/targets/H3K27me3-human/	H3K27me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE187187	H3K27me3 ChIP-seq on middle frontal area 46 tissue female adult (90 or above years) with Alzheimer's disease.	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF077QCO/,/files/ENCFF475HWN/,/files/ENCFF134IKY/,/files/ENCFF707YOA/,/files/ENCFF412TNY/,/files/ENCFF990OLW/,/files/ENCFF105GIL/,/files/ENCFF610RIA/,/files/ENCFF683PQQ/,/files/ENCFF101JGC/,/files/ENCFF220LVO/,/files/ENCFF029CJC/,/files/ENCFF873HRF/,/files/ENCFF588HAO/		ENCBS547CKT	1	1,2	ENCAB009VWX	Homo sapiens	adult	90 or above years												/replicates/8194927a-4543-4944-b6d7-7ab2ad3f7543/,/replicates/2e681e0d-da1f-4fb6-960f-6060c2a286fd/				
/experiments/ENCSR486QMV/	ENCSR486QMV	ChIP-seq	Histone ChIP-seq	/targets/H3K4me3-human/	H3K4me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens caudate nucleus tissue female adult (75 years)	caudate nucleus	SCREEN-GRCh38:caudate_nucleus_female_adult_75_years,GEO:GSM670031		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF949EAX/,/files/SRR1270623/,/files/ENCFF753WWF/,/files/ENCFF144BHF/,/files/ENCFF019UUR/,/files/ENCFF979YXX/,/files/ENCFF801GOF/,/files/ENCFF319SFO/,/files/ENCFF710EXS/,/files/ENCFF539PWA/,/files/ENCFF788TVU/,/files/ENCFF246NXA/,/files/ENCFF675LET/,/files/ENCFF816NXL/,/files/ENCFF433RLB/,/files/ENCFF433GYN/,/files/ENCFF955VMY/,/files/ENCFF104GWF/,/files/ENCFF413UOM/,/files/ENCFF548GKY/,/files/ENCFF114YNP/,/files/ENCFF506IHN/,/files/ENCFF562KHN/,/files/ENCFF966LNR/,/files/ENCFF453HCX/	/reference-epigenomes/ENCSR200EJX/	ENCBS154RSX	1	1	ENCAB000BLE	Homo sapiens	adult	75 years												/replicates/cfdbb301-a0e8-4501-b0f7-49a524b44d67/				
/experiments/ENCSR297YOC/	ENCSR297YOC	ChIP-seq	Histone ChIP-seq	/targets/H3K36me3-human/	H3K36me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens muscle layer of duodenum tissue male adult (59 years)	muscle layer of duodenum	GEO:GSM772838		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF531JGI/,/files/ENCFF832VVF/,/files/ENCFF870LQK/,/files/ENCFF212UIY/,/files/ENCFF278TNB/,/files/ENCFF112OIE/,/files/ENCFF762LUO/,/files/ENCFF256UUB/,/files/ENCFF322ERX/,/files/ENCFF760JYC/,/files/ENCFF813AIX/,/files/ENCFF274LXN/,/files/ENCFF614PHD/,/files/ENCFF509QCW/,/files/ENCFF903XHU/,/files/ENCFF445MFF/,/files/ENCFF554JFY/,/files/ENCFF109UBE/,/files/ENCFF767NXC/,/files/ENCFF417DPL/,/files/ENCFF438PIO/,/files/ENCFF270PPJ/,/files/ENCFF319DJH/,/files/ENCFF904XUR/,/files/ENCFF347ZTL/,/files/ENCFF059XYS/	/reference-epigenomes/ENCSR184RXX/	ENCBS377BEU	1	4	ENCAB000ADU	Homo sapiens	adult	59 years												/replicates/15195b6e-890c-4dbc-9737-161adbe56780/				
/experiments/ENCSR617SRM/	ENCSR617SRM	ChIP-seq	Histone ChIP-seq	/targets/H3K4me1-human/	H3K4me1	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens lung tissue female embryo (120 days)	lung	GEO-obsolete:GSM621429,GEO:GSE120322		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF058OHQ/,/files/ENCFF536RWV/,/files/ENCFF180BID/,/files/ENCFF070CDA/,/files/ENCFF440FFT/,/files/ENCFF058RPA/,/files/ENCFF611LOP/,/files/ENCFF373MXB/,/files/ENCFF410WYL/,/files/ENCFF480PFB/,/files/ENCFF091XVG/,/files/ENCFF329UTK/,/files/ENCFF004HAC/,/files/ENCFF640YHC/,/files/ENCFF155HPU/,/files/ENCFF680LMJ/,/files/ENCFF874NJR/,/files/ENCFF024ECE/,/files/ENCFF103SWX/,/files/ENCFF390PEQ/,/files/ENCFF532DBC/,/files/ENCFF036EBD/,/files/ENCFF186ISV/,/files/ENCFF797EVE/	/reference-epigenomes/ENCSR465WKM/	ENCBS840NUY	1	1	ENCAB000APS	Homo sapiens	embryonic	120 days												/replicates/cd5e0ac2-806d-4da8-9d77-3e5ae95269d3/				
/experiments/ENCSR953XVZ/	ENCSR953XVZ	ChIP-seq	Histone ChIP-seq	/targets/H3K4me1-human/	H3K4me1	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens lung tissue female embryo (85 days)	lung	GEO:GSM669969		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF307RVW/,/files/ENCFF306KFH/,/files/ENCFF264ZLA/,/files/ENCFF956FRD/,/files/ENCFF047RVV/,/files/ENCFF523SDB/,/files/ENCFF403ADN/,/files/ENCFF352KIG/,/files/ENCFF493GCI/,/files/ENCFF387QNU/,/files/ENCFF194XUB/,/files/ENCFF396HYW/,/files/ENCFF127KLE/,/files/ENCFF765NDK/,/files/ENCFF352CBN/,/files/ENCFF712COG/,/files/ENCFF131OKI/,/files/ENCFF306PCE/,/files/ENCFF991AHY/,/files/ENCFF727XBP/,/files/ENCFF751UHN/,/files/ENCFF204IAN/,/files/ENCFF851QDD/,/files/ENCFF238EPF/	/reference-epigenomes/ENCSR465WKM/	ENCBS324OQC	1	1	ENCAB000APP	Homo sapiens	embryonic	85 days												/replicates/a4d1ca84-3ab8-47d1-aea9-0d36ecd69ba5/				
/experiments/ENCSR694RCH/	ENCSR694RCH	ChIP-seq	Histone ChIP-seq	/targets/H3K27ac-human/	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens muscle layer of duodenum tissue male adult (59 years)	muscle layer of duodenum	SCREEN-GRCh38:muscle_layer_of_duodenum_male_adult_59_years,GEO:GSM772908		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF481VTU/,/files/ENCFF506GJY/,/files/ENCFF263MZT/,/files/ENCFF196BHB/,/files/ENCFF231JWE/,/files/ENCFF922QGI/,/files/ENCFF405LLE/,/files/ENCFF812IIM/,/files/ENCFF704POW/,/files/ENCFF187SNN/,/files/ENCFF875GHM/,/files/ENCFF630DOD/,/files/ENCFF502THF/,/files/ENCFF639SGN/,/files/ENCFF654LCW/,/files/ENCFF009LSF/,/files/ENCFF693RYI/,/files/ENCFF084XCT/,/files/ENCFF219OVJ/,/files/ENCFF824MRA/,/files/ENCFF480NGG/,/files/ENCFF564FQL/,/files/ENCFF318MIL/,/files/ENCFF476VFI/,/files/ENCFF418URO/,/files/ENCFF106ZZM/,/files/ENCFF681KEV/,/files/ENCFF219GCS/,/files/ENCFF704SIM/,/files/ENCFF857JHM/	/reference-epigenomes/ENCSR184RXX/	ENCBS377BEU	1	4	ENCAB000APE	Homo sapiens	adult	59 years												/replicates/54af9d34-3456-4ea4-be92-eef484b56d87/				
/experiments/ENCSR001ZXO/	ENCSR001ZXO	ChIP-seq	Histone ChIP-seq	/targets/H3K27me3-human/	H3K27me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens heart right ventricle tissue male adult (69 years)	heart right ventricle	GEO:GSE187077	H3K27me3 ChIP-seq on heart right ventricle tissue male adult (69 years).	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF830UJE/,/files/ENCFF597VXD/,/files/ENCFF790ZFV/,/files/ENCFF036OGG/,/files/ENCFF670CGG/,/files/ENCFF536LEN/,/files/ENCFF720ZID/,/files/ENCFF775XIJ/,/files/ENCFF534HLX/,/files/ENCFF972ARM/,/files/ENCFF129CKY/,/files/ENCFF622NXK/,/files/ENCFF444IEA/,/files/ENCFF427XPU/		ENCBS926ALQ	1	1,2	ENCAB009VWX	Homo sapiens	adult	69 years												/replicates/9a31fd6f-c98f-4cf6-8654-1c4b43d22649/,/replicates/cddd0c34-4077-4b92-838f-917d4b377e2c/				
/experiments/ENCSR052ETC/	ENCSR052ETC	ChIP-seq	Histone ChIP-seq	/targets/H3K27me3-human/	H3K27me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens with mild cognitive impairment; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE187192	H3K27me3 ChIP-seq on middle frontal area 46 tissue female adult (90 or above years) with mild cognitive impairment.	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF922RTT/,/files/ENCFF770LWN/,/files/ENCFF671CEJ/,/files/ENCFF901AOD/,/files/ENCFF038NUS/,/files/ENCFF663KTZ/,/files/ENCFF849YPR/,/files/ENCFF027MMQ/,/files/ENCFF283XLM/,/files/ENCFF454DUP/,/files/ENCFF867FGG/,/files/ENCFF138FDI/,/files/ENCFF200YMV/,/files/ENCFF317AMR/		ENCBS173HMY	1	1,2	ENCAB009VWX	Homo sapiens	adult	90 or above years												/replicates/c65fc820-0b41-4551-972c-0191d4317e6c/,/replicates/be473e5e-d47d-4858-8de9-4f875d58a394/				
/experiments/ENCSR911WPA/	ENCSR911WPA	ChIP-seq	Histone ChIP-seq	/targets/H3K27me3-human/	H3K27me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens germinal matrix tissue male embryo (20 weeks)	germinal matrix	GEO:GSM707001		Joseph Costello, UCSF	Roadmap	released	/files/SRR2172573/,/files/ENCFF514GPI/,/files/ENCFF312GDP/,/files/ENCFF229XRO/,/files/ENCFF483ETK/,/files/ENCFF912ILX/,/files/ENCFF541FUB/,/files/ENCFF647DNY/,/files/ENCFF326DNH/,/files/ENCFF466ASL/,/files/ENCFF478YKH/,/files/ENCFF313DDS/,/files/ENCFF400EXV/,/files/ENCFF518ZWB/,/files/ENCFF841UBB/,/files/ENCFF829YSC/,/files/ENCFF998XPL/,/files/ENCFF305YVX/,/files/ENCFF567IGA/,/files/ENCFF552EJN/,/files/ENCFF489SUO/,/files/ENCFF024TIJ/,/files/ENCFF473QVC/,/files/ENCFF786IFI/		ENCBS871OBV	1	1	ENCAB000ARI	Homo sapiens	embryonic	20 weeks												/replicates/cf6aad2d-6fbc-416d-a33d-67cb0e4b042b/				
/experiments/ENCSR324JDC/	ENCSR324JDC	ChIP-seq	Histone ChIP-seq	/targets/H3K27ac-human/	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens endocrine pancreas tissue male adult (45 years)	endocrine pancreas	GEO:GSM1127071,SCREEN-GRCh38:endocrine_pancreas_male_adult_45_years		Joseph Costello, UCSF	Roadmap	released	/files/ENCFF739JLY/,/files/ENCFF995EUF/,/files/ENCFF819FQQ/,/files/ENCFF885UNK/,/files/ENCFF161BTN/,/files/SRR2172680/,/files/ENCFF377ORA/,/files/ENCFF021DHO/,/files/ENCFF074YAV/,/files/ENCFF581PTR/,/files/ENCFF925OPH/,/files/ENCFF409AKL/,/files/ENCFF072IDX/,/files/ENCFF344KHI/,/files/ENCFF686JJQ/,/files/ENCFF958PXR/,/files/ENCFF485IDN/,/files/ENCFF369ECO/,/files/ENCFF230ZLL/,/files/ENCFF839CBM/,/files/ENCFF633MQB/,/files/ENCFF953AEK/,/files/ENCFF707JNT/,/files/ENCFF842JII/,/files/ENCFF237BCW/,/files/ENCFF659NCA/,/files/ENCFF278VHJ/,/files/ENCFF154DXP/,/files/ENCFF184AJS/	/reference-epigenomes/ENCSR034KRZ/	ENCBS721SKH	1	1	ENCAB000AQM	Homo sapiens	adult	45 years												/replicates/8711c582-6b85-4bd5-aca0-87d9f87b1112/				
/experiments/ENCSR378HAM/	ENCSR378HAM	ChIP-seq	Histone ChIP-seq	/targets/H3K9me3-human/	H3K9me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens kidney tissue male adult (50 years)	kidney	GEO:GSM773026		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF061FLU/,/files/ENCFF444UWO/,/files/ENCFF786JHA/,/files/ENCFF770WQS/,/files/ENCFF938XCR/,/files/ENCFF486COE/,/files/ENCFF006OXG/,/files/ENCFF058YEJ/,/files/ENCFF371BYB/,/files/ENCFF630EAF/,/files/ENCFF638HKO/,/files/ENCFF055NIT/,/files/ENCFF130NNZ/,/files/ENCFF148FGQ/,/files/ENCFF512BWT/,/files/ENCFF078JQM/,/files/ENCFF142DVG/,/files/ENCFF923KHB/,/files/ENCFF449COI/,/files/ENCFF262XAV/,/files/ENCFF135FMF/,/files/ENCFF234OMD/,/files/ENCFF604PVC/,/files/ENCFF344RCN/,/files/ENCFF552XPD/		ENCBS570IQU	1	4	ENCAB000APU	Homo sapiens	adult	50 years												/replicates/4fe64e3a-66f8-41b4-9f9f-ba988f24aceb/				
/experiments/ENCSR957UQS/	ENCSR957UQS	ChIP-seq	Histone ChIP-seq	/targets/H3K4me3-human/	H3K4me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens endocrine pancreas tissue male adult (45 years)	endocrine pancreas	GEO:GSM1127067,SCREEN-GRCh38:endocrine_pancreas_male_adult_45_years		Joseph Costello, UCSF	Roadmap	released	/files/ENCFF996WQA/,/files/SRR2172679/,/files/ENCFF960AZJ/,/files/ENCFF075CGD/,/files/ENCFF687OOB/,/files/ENCFF707TDU/,/files/ENCFF340VVU/,/files/ENCFF093NWV/,/files/ENCFF755CWN/,/files/ENCFF436USX/,/files/ENCFF446JLW/,/files/ENCFF846ECP/,/files/ENCFF696NBA/,/files/ENCFF380ICU/,/files/ENCFF216VYE/,/files/ENCFF527SUD/,/files/ENCFF121VDT/,/files/ENCFF064RIS/,/files/ENCFF514NPM/,/files/ENCFF312TIU/,/files/ENCFF943KUL/,/files/ENCFF619XBH/,/files/ENCFF615SIJ/,/files/ENCFF974SRU/,/files/ENCFF038AYW/	/reference-epigenomes/ENCSR034KRZ/	ENCBS721SKH	1	1	ENCAB000ARC	Homo sapiens	adult	45 years												/replicates/a36cfd8f-0a8c-42f4-8677-5b25386f1f35/				
/experiments/ENCSR923WPP/	ENCSR923WPP	ChIP-seq	Histone ChIP-seq	/targets/H3K36me3-human/	H3K36me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens thymus tissue male child (3 years)	thymus	GEO:GSM1013142		Bing Ren, UCSD	Roadmap	released	/files/ENCFF336QOH/,/files/ENCFF287ABK/,/files/ENCFF070WOF/,/files/ENCFF933AAA/,/files/ENCFF914ISN/,/files/ENCFF484LCQ/,/files/ENCFF399CDI/,/files/ENCFF163SVW/,/files/ENCFF793KGC/,/files/ENCFF948FUE/,/files/ENCFF368ETS/,/files/ENCFF889AYI/,/files/ENCFF375MRV/,/files/ENCFF206SML/,/files/ENCFF667XBR/,/files/ENCFF746FMC/,/files/ENCFF947VMR/,/files/ENCFF772DCK/,/files/ENCFF272PJK/,/files/ENCFF861QSZ/,/files/ENCFF781MYF/,/files/ENCFF318YQB/,/files/ENCFF832ICA/,/files/ENCFF053PKO/,/files/ENCFF927JLC/,/files/ENCFF020IPM/,/files/ENCFF373CZO/,/files/ENCFF660JDU/	/reference-epigenomes/ENCSR521POX/	ENCBS672KLQ	1	1	ENCAB000ADV	Homo sapiens	child	3 years												/replicates/ef130599-d922-4efe-a025-611fe69021e7/				
/experiments/ENCSR420IOA/	ENCSR420IOA	ChIP-seq	Histone ChIP-seq	/targets/H3K4me3-human/	H3K4me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens amnion tissue male embryo (16 weeks)	amnion	SCREEN-GRCh38:amnion_male_embryo_16_weeks,GEO:GSM1127138		Joseph Costello, UCSF	Roadmap	released	/files/ENCFF959GMZ/,/files/ENCFF389HPZ/,/files/ENCFF586DCJ/,/files/ENCFF128BLQ/,/files/ENCFF095OVR/,/files/SRR2172778/,/files/ENCFF318FHT/,/files/ENCFF817HWG/,/files/ENCFF889BNV/,/files/ENCFF464NKB/,/files/ENCFF473NHB/,/files/ENCFF170XED/,/files/ENCFF456YYL/,/files/ENCFF006KVW/,/files/ENCFF189WEB/,/files/ENCFF743QMM/,/files/ENCFF212MWU/,/files/ENCFF525HAY/,/files/ENCFF106BDY/,/files/ENCFF624FRT/,/files/ENCFF583QTW/,/files/ENCFF831NRO/,/files/ENCFF351DCO/,/files/ENCFF146NNR/,/files/ENCFF006DXR/,/files/ENCFF793PHT/,/files/ENCFF034ZMR/,/files/ENCFF399JDM/,/files/ENCFF211RIL/	/reference-epigenomes/ENCSR480GEI/	ENCBS712BZZ	1	1	ENCAB000ARC	Homo sapiens	embryonic	16 weeks												/replicates/9df437ee-0c24-4677-895f-3f8d76079028/				
/experiments/ENCSR884EVT/	ENCSR884EVT	ChIP-seq	Histone ChIP-seq	/targets/H3K4me3-human/	H3K4me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens endocrine pancreas tissue adult (59 years)	endocrine pancreas	SCREEN-GRCh38:endocrine_pancreas_adult_59_years,GEO:GSM1127082		Joseph Costello, UCSF	Roadmap	released	/files/SRR2172798/,/files/ENCFF361RBD/,/files/ENCFF530MCA/,/files/ENCFF031AVR/,/files/ENCFF723IHJ/,/files/ENCFF377KIH/,/files/ENCFF729BGV/,/files/ENCFF098PDX/,/files/ENCFF136PJT/,/files/ENCFF180JZZ/,/files/ENCFF458EDU/,/files/ENCFF704SEZ/,/files/ENCFF971BYC/,/files/ENCFF649ITQ/,/files/ENCFF614FXN/,/files/ENCFF343TQT/,/files/ENCFF520UVZ/,/files/ENCFF139VQS/,/files/ENCFF626UAQ/,/files/ENCFF905IHT/,/files/ENCFF011VNN/,/files/ENCFF193WRD/,/files/ENCFF702YVR/,/files/ENCFF309HRY/		ENCBS769QYN	1	1	ENCAB000ARC	Homo sapiens	adult	59 years												/replicates/3a61fc5a-11d7-4b3f-b14e-c13785d93311/				
/experiments/ENCSR552MZH/	ENCSR552MZH	ChIP-seq	Histone ChIP-seq	/targets/H3K36me3-human/	H3K36me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens stomach tissue male adult (34 years)	stomach	GEO:GSM910568		Bing Ren, UCSD	Roadmap	released	/files/ENCFF940AVQ/,/files/ENCFF224TDQ/,/files/ENCFF411USQ/,/files/ENCFF943HRF/,/files/ENCFF731WJY/,/files/ENCFF917ZXU/,/files/ENCFF318CQX/,/files/ENCFF920NYG/,/files/ENCFF011LXT/,/files/ENCFF202QIP/,/files/ENCFF210ZZB/,/files/ENCFF781CXC/,/files/ENCFF318ZPQ/,/files/ENCFF414RLR/,/files/ENCFF702RNS/,/files/ENCFF684MIL/,/files/ENCFF461FKG/,/files/ENCFF680PUI/,/files/ENCFF720VRC/,/files/ENCFF012YOU/,/files/ENCFF965FUF/,/files/ENCFF803SAV/,/files/ENCFF158SWF/,/files/ENCFF765LXR/,/files/ENCFF806OQC/,/files/ENCFF948KTL/	/reference-epigenomes/ENCSR255LYV/	ENCBS441WEO	1	1	ENCAB000ADV	Homo sapiens	adult	34 years												/replicates/36ba8e1a-7393-4093-b3d3-42e83a008030/				
