,go_term,negative_log_p_value,fold_enrichment
3014,triterpenoid biosynthetic process (GO:0016104),2.6812219111964367e-11,0.0
3015,positive regulation of chemokine (C-C motif) ligand 20 production (GO:1903886),2.6812219111964367e-11,0.0
3016,regulation of chemokine (C-C motif) ligand 20 production (GO:1903884),2.6812219111964367e-11,0.0
3017,positive regulation of interleukin-17-mediated signaling pathway (GO:1903883),2.6812219111964367e-11,0.0
3018,regulation of interleukin-17-mediated signaling pathway (GO:1903881),2.6812219111964367e-11,0.0
3019,fusion of virus membrane with host endosome membrane (GO:0039654),2.6812219111964367e-11,0.0
3020,"glutamate secretion, neurotransmission (GO:0061535)",2.6812219111964367e-11,0.0
3021,"gamma-aminobutyric acid secretion, neurotransmission (GO:0061534)",2.6812219111964367e-11,0.0
3022,acetylcholine secretion (GO:0061526),2.6812219111964367e-11,0.0
3023,monocyte proliferation (GO:0061516),2.6812219111964367e-11,0.0
3024,interleukin-34-mediated signaling pathway (GO:0061514),2.6812219111964367e-11,0.0
3025,cellular response to arsenite(3-) (GO:1903841),2.6812219111964367e-11,0.0
3026,response to arsenite(3-) (GO:1903840),2.6812219111964367e-11,0.0
3027,lead ion transport (GO:0015692),2.6812219111964367e-11,0.0
3028,positive regulation of mRNA 3'-UTR binding (GO:1903839),2.6812219111964367e-11,0.0
3029,CDP phosphorylation (GO:0061508),2.6812219111964367e-11,0.0
3030,regulation of mRNA 3'-UTR binding (GO:1903837),2.6812219111964367e-11,0.0
3031,external genitalia morphogenesis (GO:0035261),2.6812219111964367e-11,0.0
3032,molybdate ion transport (GO:0015689),2.6812219111964367e-11,0.0
3033,negative regulation of telomere single strand break repair (GO:1903824),2.6812219111964367e-11,0.0
3034,plasma membrane copper ion transport (GO:0015679),2.6812219111964367e-11,0.0
3035,vanadium ion transport (GO:0015676),2.6812219111964367e-11,0.0
3036,nickel cation transport (GO:0015675),2.6812219111964367e-11,0.0
3037,L-asparagine import across plasma membrane (GO:1903811),2.6812219111964367e-11,0.0
3038,vitamin A biosynthetic process (GO:0035238),2.6812219111964367e-11,0.0
3039,L-isoleucine import across plasma membrane (GO:1903806),2.6812219111964367e-11,0.0
3040,positive regulation of glutamate-cysteine ligase activity (GO:0035229),2.6812219111964367e-11,0.0
3041,regulation of glutamate-cysteine ligase activity (GO:0035227),2.6812219111964367e-11,0.0
3042,"multiple spine synapse organization, single dendrite (GO:0150090)",2.6812219111964367e-11,0.0
3043,cell competition in a multicellular organism (GO:0035212),2.6812219111964367e-11,0.0
3044,multiple spine synapse organization (GO:0150089),2.6812219111964367e-11,0.0
3045,positive regulation of arginase activity (GO:0150072),2.6812219111964367e-11,0.0
3046,regulation of arginase activity (GO:0150070),2.6812219111964367e-11,0.0
3047,negative regulation of protein localization to lysosome (GO:0150033),2.6812219111964367e-11,0.0
3048,viral exocytosis (GO:0046754),2.6812219111964367e-11,0.0
3049,oxidised low-density lipoprotein particle clearance (GO:0150024),2.6812219111964367e-11,0.0
3050,viral capsid secondary envelopment (GO:0046745),2.6812219111964367e-11,0.0
3051,negative regulation of mitotic DNA damage checkpoint (GO:1904290),2.6812219111964367e-11,0.0
3052,blood vessel endothelial cell delamination (GO:0097497),2.6812219111964367e-11,0.0
3053,histone H4-K20 monomethylation (GO:0034771),2.6812219111964367e-11,0.0
3054,negative regulation of neuron projection arborization (GO:0150013),2.6812219111964367e-11,0.0
3055,negative regulation of antigen processing and presentation of endogenous peptide antigen via MHC class I (GO:1904283),2.6812219111964367e-11,0.0
3056,regulation of antigen processing and presentation of endogenous peptide antigen via MHC class I (GO:1904282),2.6812219111964367e-11,0.0
3057,vitamin K biosynthetic process (GO:0042371),2.6812219111964367e-11,0.0
3058,positive regulation of iron ion transmembrane transport (GO:0034761),2.6812219111964367e-11,0.0
3059,citric acid secretion (GO:0046720),2.6812219111964367e-11,0.0
3060,positive regulation of iron ion transport (GO:0034758),2.6812219111964367e-11,0.0
3061,fructoselysine metabolic process (GO:0030393),2.6812219111964367e-11,0.0
3062,fructosamine catabolic process (GO:0030392),2.6812219111964367e-11,0.0
3063,borate transport (GO:0046713),2.6812219111964367e-11,0.0
3064,GDP-L-fucose salvage (GO:0042352),2.6812219111964367e-11,0.0
3065,IDP catabolic process (GO:0046709),2.6812219111964367e-11,0.0
3066,IDP metabolic process (GO:0046707),2.6812219111964367e-11,0.0
3067,negative regulation of iron ion transmembrane transporter activity (GO:1904255),2.6812219111964367e-11,0.0
3068,regulation of iron ion transmembrane transporter activity (GO:1904254),2.6812219111964367e-11,0.0
3069,CDP biosynthetic process (GO:0046705),2.6812219111964367e-11,0.0
3070,CDP metabolic process (GO:0046704),2.6812219111964367e-11,0.0
3071,positive regulation of polynucleotide adenylyltransferase activity (GO:1904247),2.6812219111964367e-11,0.0
3072,negative regulation of polynucleotide adenylyltransferase activity (GO:1904246),2.6812219111964367e-11,0.0
3073,negative regulation of VCP-NPL4-UFD1 AAA ATPase complex assembly (GO:1904240),2.6812219111964367e-11,0.0
3074,chromatin organization (GO:0034724),2.6812219111964367e-11,0.0
3075,meiotic sister chromatid cohesion involved in meiosis I (GO:0010789),2.6812219111964367e-11,0.0
3076,regulation of VCP-NPL4-UFD1 AAA ATPase complex assembly (GO:1904239),2.6812219111964367e-11,0.0
3077,meiotic DNA double-strand break formation involved in reciprocal meiotic recombination (GO:0010780),2.6812219111964367e-11,0.0
3078,"negative regulation of circadian sleep/wake cycle, non-REM sleep (GO:0042323)",2.6812219111964367e-11,0.0
3079,"negative regulation of glycogen synthase activity, transferring glucose-1-phosphate (GO:1904227)",2.6812219111964367e-11,0.0
3080,"regulation of glycogen synthase activity, transferring glucose-1-phosphate (GO:1904226)",2.6812219111964367e-11,0.0
3081,meiotic strand invasion involved in reciprocal meiotic recombination (GO:0010774),2.6812219111964367e-11,0.0
3082,negative regulation of serine C-palmitoyltransferase activity (GO:1904221),2.6812219111964367e-11,0.0
3083,protein kinase C deactivation (GO:0042313),2.6812219111964367e-11,0.0
3084,negative regulation of transcription from RNA polymerase II promoter in response to UV-induced DNA damage (GO:0010768),2.6812219111964367e-11,0.0
3085,positive regulation of skeletal muscle hypertrophy (GO:1904206),2.6812219111964367e-11,0.0
3086,negative regulation of skeletal muscle hypertrophy (GO:1904205),2.6812219111964367e-11,0.0
3087,synaptic vesicle lumen acidification (GO:0097401),2.6812219111964367e-11,0.0
3088,absorption of visible light (GO:0016038),2.6812219111964367e-11,0.0
3089,light absorption (GO:0016037),2.6812219111964367e-11,0.0
3090,memory T cell proliferation (GO:0061485),2.6812219111964367e-11,0.0
3091,response to TNF agonist (GO:0061481),2.6812219111964367e-11,0.0
3092,deoxynucleotide transport (GO:0030302),2.6812219111964367e-11,0.0
3093,regulation of ferrochelatase activity (GO:0010722),2.6812219111964367e-11,0.0
3094,response to anticoagulant (GO:0061476),2.6812219111964367e-11,0.0
3095,negative regulation of collagen catabolic process (GO:0010711),2.6812219111964367e-11,0.0
3096,negative regulation of inorganic anion transmembrane transport (GO:1903796),2.6812219111964367e-11,0.0
3097,glycolysis from storage polysaccharide through glucose-1-phosphate (GO:0093001),2.6812219111964367e-11,0.0
3098,globoside biosynthetic process via lactosylceramide (GO:0010707),2.6812219111964367e-11,0.0
3099,positive regulation of glutathione biosynthetic process (GO:1903788),2.6812219111964367e-11,0.0
3100,retrotrapezoid nucleus neuron differentiation (GO:0061452),2.6812219111964367e-11,0.0
3101,retrotrapezoid nucleus development (GO:0061451),2.6812219111964367e-11,0.0
3102,trophoblast cell migration (GO:0061450),2.6812219111964367e-11,0.0
3103,positive regulation of cardiac conduction (GO:1903781),2.6812219111964367e-11,0.0
3104,negative regulation of cardiac conduction (GO:1903780),2.6812219111964367e-11,0.0
3105,charged-tRNA amino acid modification (GO:0019988),2.6812219111964367e-11,0.0
3106,protein localization to vacuolar membrane (GO:1903778),2.6812219111964367e-11,0.0
3107,endocardial cushion cell fate commitment (GO:0061445),2.6812219111964367e-11,0.0
3108,endocardial cushion cell development (GO:0061444),2.6812219111964367e-11,0.0
3109,positive regulation of beta-galactosidase activity (GO:1903771),2.6812219111964367e-11,0.0
3110,negative regulation of beta-galactosidase activity (GO:1903770),2.6812219111964367e-11,0.0
3111,cellular response to caloric restriction (GO:0061433),2.6812219111964367e-11,0.0
3112,positive regulation of SUMO transferase activity (GO:1903755),2.6812219111964367e-11,0.0
3113,negative regulation of anterograde synaptic vesicle transport (GO:1903743),2.6812219111964367e-11,0.0
3114,negative regulation of phosphatidate phosphatase activity (GO:1903741),2.6812219111964367e-11,0.0
3115,modulation by virus of host apoptotic process (GO:0039526),2.6812219111964367e-11,0.0
3116,regulation of phosphatidate phosphatase activity (GO:1903730),2.6812219111964367e-11,0.0
3117,negative regulation of I-kappaB phosphorylation (GO:1903720),2.6812219111964367e-11,0.0
3118,guanine transmembrane transport (GO:1903716),2.6812219111964367e-11,0.0
3119,isoleucine transmembrane transport (GO:1903714),2.6812219111964367e-11,0.0
3120,spermine transmembrane transport (GO:1903710),2.6812219111964367e-11,0.0
3121,"peptidyl-arginine methylation, to symmetrical-dimethyl arginine (GO:0019918)",2.6812219111964367e-11,0.0
3122,uterine gland development (GO:1903709),2.6812219111964367e-11,0.0
3123,negative regulation of siRNA production (GO:1903704),2.6812219111964367e-11,0.0
3124,enterocyte differentiation (GO:1903703),2.6812219111964367e-11,0.0
3125,substantia propria of cornea development (GO:1903701),2.6812219111964367e-11,0.0
3126,post-embryonic forelimb morphogenesis (GO:0035128),2.6812219111964367e-11,0.0
3127,post-embryonic limb morphogenesis (GO:0035127),2.6812219111964367e-11,0.0
3128,post-embryonic appendage morphogenesis (GO:0035120),2.6812219111964367e-11,0.0
3129,lipid tube assembly involved in organelle fusion (GO:0060989),2.6812219111964367e-11,0.0
3130,cell migration involved in coronary angiogenesis (GO:0060981),2.6812219111964367e-11,0.0
3131,cell migration involved in coronary vasculogenesis (GO:0060980),2.6812219111964367e-11,0.0
3132,cardioblast migration to the midline involved in heart field formation (GO:0060975),2.6812219111964367e-11,0.0
3133,sperm competition (GO:0046692),2.6812219111964367e-11,0.0
3134,response to chromate (GO:0046687),2.6812219111964367e-11,0.0
3135,endocardial cell fate commitment (GO:0060957),2.6812219111964367e-11,0.0
3136,cardiac neuron differentiation (GO:0060945),2.6812219111964367e-11,0.0
3137,sinoatrial node cell fate commitment (GO:0060930),2.6812219111964367e-11,0.0
3138,folic acid catabolic process (GO:0046657),2.6812219111964367e-11,0.0
3139,positive regulation of regulation of vascular associated smooth muscle cell membrane depolarization (GO:1904199),2.6812219111964367e-11,0.0
3140,positive regulation of granulosa cell proliferation (GO:1904197),2.6812219111964367e-11,0.0
3141,regulation of granulosa cell proliferation (GO:1904195),2.6812219111964367e-11,0.0
3142,negative regulation of cholangiocyte apoptotic process (GO:1904193),2.6812219111964367e-11,0.0
3143,regulation of cholangiocyte apoptotic process (GO:1904192),2.6812219111964367e-11,0.0
3144,negative regulation of transformation of host cell by virus (GO:1904188),2.6812219111964367e-11,0.0
3145,regulation of transformation of host cell by virus (GO:1904187),2.6812219111964367e-11,0.0
3146,error-free postreplication DNA repair (GO:0042275),2.6812219111964367e-11,0.0
3147,dorsal spinal cord interneuron anterior axon guidance (GO:0097380),2.6812219111964367e-11,0.0
3148,regulation of protein folding in endoplasmic reticulum (GO:0060904),2.6812219111964367e-11,0.0
3149,regulation of hair cycle by canonical Wnt signaling pathway (GO:0060901),2.6812219111964367e-11,0.0
3150,dorsal spinal cord interneuron posterior axon guidance (GO:0097379),2.6812219111964367e-11,0.0
3151,peptidyl-asparagine hydroxylation (GO:0042265),2.6812219111964367e-11,0.0
3152,protein O-GlcNAcylation via threonine (GO:0097370),2.6812219111964367e-11,0.0
3153,mitochondrion migration along actin filament (GO:0034642),2.6812219111964367e-11,0.0
3154,DN4 thymocyte differentiation (GO:1904157),2.6812219111964367e-11,0.0
3155,DN3 thymocyte differentiation (GO:1904156),2.6812219111964367e-11,0.0
3156,negative regulation of mitotic centrosome separation (GO:0046603),2.6812219111964367e-11,0.0
3157,negative regulation of microglial cell mediated cytotoxicity (GO:1904150),2.6812219111964367e-11,0.0
3158,establishment of planar polarity of follicular epithelium (GO:0042247),2.6812219111964367e-11,0.0
3159,negative regulation of microglial cell migration (GO:1904140),2.6812219111964367e-11,0.0
3160,ripoptosome assembly (GO:0097343),2.6812219111964367e-11,0.0
3161,nuclear fragmentation involved in apoptotic nuclear change (GO:0030264),2.6812219111964367e-11,0.0
3162,positive regulation of otic vesicle morphogenesis (GO:1904120),2.6812219111964367e-11,0.0
3163,response to antineoplastic agent (GO:0097327),2.6812219111964367e-11,0.0
3164,melanocyte adhesion (GO:0097326),2.6812219111964367e-11,0.0
3165,regulation of otic vesicle morphogenesis (GO:1904118),2.6812219111964367e-11,0.0
3166,L-histidine transmembrane export from vacuole (GO:0089708),2.6812219111964367e-11,0.0
3167,cap2 mRNA methylation (GO:0097310),2.6812219111964367e-11,0.0
3168,protein localization to ciliary inversin compartment (GO:1904108),2.6812219111964367e-11,0.0
3169,positive regulation of cell communication by chemical coupling (GO:0010652),2.6812219111964367e-11,0.0
3170,negative regulation of antimicrobial humoral response (GO:0008348),2.6812219111964367e-11,0.0
3171,regulation of cell communication by chemical coupling (GO:0010645),2.6812219111964367e-11,0.0
3172,positive regulation of transcription from RNA polymerase II promoter in response to arsenic-containing substance (GO:0061395),2.6812219111964367e-11,0.0
3173,heparin catabolic process (GO:0030211),2.6812219111964367e-11,0.0
3174,cell migration in diencephalon (GO:0061381),2.6812219111964367e-11,0.0
3175,dermatan sulfate catabolic process (GO:0030209),2.6812219111964367e-11,0.0
3176,positive regulation of Schwann cell proliferation (GO:0010625),2.6812219111964367e-11,0.0
3177,mammillothalamic axonal tract development (GO:0061374),2.6812219111964367e-11,0.0
3178,mammillary axonal complex development (GO:0061373),2.6812219111964367e-11,0.0
3179,negative regulation of testicular blood vessel morphogenesis (GO:0061369),2.6812219111964367e-11,0.0
3180,tarsal gland development (GO:1903699),2.6812219111964367e-11,0.0
3181,negative regulation of microvillus assembly (GO:1903697),2.6812219111964367e-11,0.0
3182,optic chiasma development (GO:0061360),2.6812219111964367e-11,0.0
3183,negative regulation of Wnt protein secretion (GO:0061358),2.6812219111964367e-11,0.0
3184,planar cell polarity pathway involved in pericardium morphogenesis (GO:0061354),2.6812219111964367e-11,0.0
3185,planar cell polarity pathway involved in cardiac muscle tissue morphogenesis (GO:0061350),2.6812219111964367e-11,0.0
3186,planar cell polarity pathway involved in cardiac right atrium morphogenesis (GO:0061349),2.6812219111964367e-11,0.0
3187,planar cell polarity pathway involved in ventricular septum morphogenesis (GO:0061348),2.6812219111964367e-11,0.0
3188,planar cell polarity pathway involved in outflow tract morphogenesis (GO:0061347),2.6812219111964367e-11,0.0
3189,planar cell polarity pathway involved in heart morphogenesis (GO:0061346),2.6812219111964367e-11,0.0
3190,positive regulation of cap-dependent translational initiation (GO:1903676),2.6812219111964367e-11,0.0
3191,regulation of cap-dependent translational initiation (GO:1903674),2.6812219111964367e-11,0.0
3192,mitotic cleavage furrow formation (GO:1903673),2.6812219111964367e-11,0.0
3193,non-canonical Wnt signaling pathway involved in heart development (GO:0061341),2.6812219111964367e-11,0.0
3194,positive regulation of complement-dependent cytotoxicity (GO:1903661),2.6812219111964367e-11,0.0
3195,canonical Wnt signaling pathway involved in positive regulation of cardiac outflow tract cell proliferation (GO:0061324),2.6812219111964367e-11,0.0
3196,negative regulation of gastrin-induced gastric acid secretion (GO:1903640),2.6812219111964367e-11,0.0
3197,regulation of gastrin-induced gastric acid secretion (GO:1903639),2.6812219111964367e-11,0.0
3198,positive regulation of protein insertion into mitochondrial outer membrane (GO:1903638),2.6812219111964367e-11,0.0
3199,regulation of protein insertion into mitochondrial outer membrane (GO:1903636),2.6812219111964367e-11,0.0
3200,negative regulation of leucine-tRNA ligase activity (GO:1903634),2.6812219111964367e-11,0.0
3201,regulation of leucine-tRNA ligase activity (GO:1903633),2.6812219111964367e-11,0.0
3202,positive regulation of aminoacyl-tRNA ligase activity (GO:1903632),2.6812219111964367e-11,0.0
3203,cerebellum vasculature morphogenesis (GO:0061301),2.6812219111964367e-11,0.0
3204,negative regulation of aminoacyl-tRNA ligase activity (GO:1903631),2.6812219111964367e-11,0.0
3205,positive regulation of dUTP diphosphatase activity (GO:1903629),2.6812219111964367e-11,0.0
3206,regulation of dUTP diphosphatase activity (GO:1903627),2.6812219111964367e-11,0.0
3207,protein localization to photoreceptor connecting cilium (GO:1903621),2.6812219111964367e-11,0.0
3208,positive regulation of transdifferentiation (GO:1903620),2.6812219111964367e-11,0.0
3209,regulation of transdifferentiation (GO:1903618),2.6812219111964367e-11,0.0
3210,positive regulation of calcium-dependent ATPase activity (GO:1903612),2.6812219111964367e-11,0.0
3211,negative regulation of calcium-dependent ATPase activity (GO:1903611),2.6812219111964367e-11,0.0
3212,male pronucleus assembly (GO:0035039),2.6812219111964367e-11,0.0
3213,sperm entry (GO:0035037),2.6812219111964367e-11,0.0
3214,negative regulation of inward rectifier potassium channel activity (GO:1903609),2.6812219111964367e-11,0.0
3215,cytochrome c metabolic process (GO:1903606),2.6812219111964367e-11,0.0
3216,cytochrome metabolic process (GO:1903604),2.6812219111964367e-11,0.0
3217,semicircular canal fusion (GO:0060879),2.6812219111964367e-11,0.0
3218,lateral semicircular canal development (GO:0060875),2.6812219111964367e-11,0.0
3219,anterior semicircular canal development (GO:0060873),2.6812219111964367e-11,0.0
3220,negative regulation of calcium-dependent cell-cell adhesion (GO:0046588),2.6812219111964367e-11,0.0
3221,positive regulation of calcium-dependent cell-cell adhesion (GO:0046587),2.6812219111964367e-11,0.0
3222,branching involved in lymph vessel morphogenesis (GO:0060854),2.6812219111964367e-11,0.0
3223,Notch signaling pathway involved in arterial endothelial cell fate commitment (GO:0060853),2.6812219111964367e-11,0.0
3224,venous endothelial cell differentiation (GO:0060843),2.6812219111964367e-11,0.0
3225,growth plate cartilage chondrocyte morphogenesis (GO:0003429),2.6812219111964367e-11,0.0
3226,growth plate cartilage axis specification (GO:0003421),2.6812219111964367e-11,0.0
3227,regulation of growth plate cartilage chondrocyte proliferation (GO:0003420),2.6812219111964367e-11,0.0
3228,chondrocyte morphogenesis involved in endochondral bone morphogenesis (GO:0003414),2.6812219111964367e-11,0.0
3229,establishment of epithelial cell apical/basal polarity involved in camera-type eye morphogenesis (GO:0003412),2.6812219111964367e-11,0.0
3230,photoreceptor cell fate commitment (GO:0046552),2.6812219111964367e-11,0.0
3231,hydroxyproline transport (GO:0034589),2.6812219111964367e-11,0.0
3232,halogenated hydrocarbon metabolic process (GO:0042197),2.6812219111964367e-11,0.0
3233,negative regulation of canonical Wnt signaling pathway involved in neural plate anterior/posterior pattern formation (GO:0060829),2.6812219111964367e-11,0.0
3234,regulation of canonical Wnt signaling pathway involved in neural plate anterior/posterior pattern formation (GO:0060827),2.6812219111964367e-11,0.0
3235,fibroblast growth factor receptor signaling pathway involved in neural plate anterior/posterior pattern formation (GO:0060825),2.6812219111964367e-11,0.0
3236,optic cup structural organization (GO:0003409),2.6812219111964367e-11,0.0
3237,inactivation of X chromosome by heterochromatin formation (GO:0060820),2.6812219111964367e-11,0.0
3238,positive regulation of autophagic cell death (GO:1904094),2.6812219111964367e-11,0.0
3239,regulation of nucleus size (GO:0097298),2.6812219111964367e-11,0.0
3240,renal phosphate ion absorption (GO:0097291),2.6812219111964367e-11,0.0
3241,inactivation of paternal X chromosome (GO:0060817),2.6812219111964367e-11,0.0
3242,keratinocyte apoptotic process (GO:0097283),2.6812219111964367e-11,0.0
3243,immune complex formation (GO:0097281),2.6812219111964367e-11,0.0
3244,histamine secretion mediated by immunoglobulin (GO:0097280),2.6812219111964367e-11,0.0
3245,negative regulation of cell differentiation involved in embryonic placenta development (GO:0060806),2.6812219111964367e-11,0.0
3246,positive regulation of Wnt signaling pathway by BMP signaling pathway (GO:0060804),2.6812219111964367e-11,0.0
3247,BMP signaling pathway involved in mesodermal cell fate specification (GO:0060803),2.6812219111964367e-11,0.0
3248,epiblast cell-extraembryonic ectoderm cell signaling involved in anterior/posterior axis specification (GO:0060802),2.6812219111964367e-11,0.0
3249,positive regulation of trophectodermal cell proliferation (GO:1904075),2.6812219111964367e-11,0.0
3250,regulation of trophectodermal cell proliferation (GO:1904073),2.6812219111964367e-11,0.0
3251,histamine secretion mediated by IgE immunoglobulin (GO:0097279),2.6812219111964367e-11,0.0
3252,sphingoid catabolic process (GO:0046521),2.6812219111964367e-11,0.0
3253,cellular urea homeostasis (GO:0097277),2.6812219111964367e-11,0.0
3254,cellular creatinine homeostasis (GO:0097276),2.6812219111964367e-11,0.0
3255,cellular ammonium homeostasis (GO:0097275),2.6812219111964367e-11,0.0
3256,lipoprotein oxidation (GO:0042161),2.6812219111964367e-11,0.0
3257,lipoprotein modification (GO:0042160),2.6812219111964367e-11,0.0
3258,positive regulation of cholangiocyte proliferation (GO:1904056),2.6812219111964367e-11,0.0
3259,negative regulation of cholangiocyte proliferation (GO:1904055),2.6812219111964367e-11,0.0
3260,positive regulation of spontaneous neurotransmitter secretion (GO:1904050),2.6812219111964367e-11,0.0
3261,"vacuole fusion, non-autophagic (GO:0042144)",2.6812219111964367e-11,0.0
3262,negative regulation of spontaneous neurotransmitter secretion (GO:1904049),2.6812219111964367e-11,0.0
3263,negative regulation of vascular endothelial growth factor production (GO:1904046),2.6812219111964367e-11,0.0
3264,negative regulation of cystathionine beta-synthase activity (GO:1904042),2.6812219111964367e-11,0.0
3265,regulation of cystathionine beta-synthase activity (GO:1904041),2.6812219111964367e-11,0.0
3266,sequestering of neurotransmitter (GO:0042137),2.6812219111964367e-11,0.0
3267,negative regulation of iron export across plasma membrane (GO:1904039),2.6812219111964367e-11,0.0
3268,regulation of iron export across plasma membrane (GO:1904038),2.6812219111964367e-11,0.0
3269,positive regulation of t-SNARE clustering (GO:1904034),2.6812219111964367e-11,0.0
3270,regulation of t-SNARE clustering (GO:1904032),2.6812219111964367e-11,0.0
3271,cellular response to methylglyoxal (GO:0097238),2.6812219111964367e-11,0.0
3272,regulation of adenylate cyclase activity involved in G protein-coupled receptor signaling pathway (GO:0010578),2.6812219111964367e-11,0.0
3273,positive regulation of glucose catabolic process to lactate via pyruvate (GO:1904025),2.6812219111964367e-11,0.0
3274,mitochondrial mRNA polyadenylation (GO:0097222),2.6812219111964367e-11,0.0
3275,cellular response to serotonin (GO:1904015),2.6812219111964367e-11,0.0
3276,response to serotonin (GO:1904014),2.6812219111964367e-11,0.0
3277,response to Aroclor 1254 (GO:1904010),2.6812219111964367e-11,0.0
3278,cellular response to monosodium glutamate (GO:1904009),2.6812219111964367e-11,0.0
3279,negative regulation of sebum secreting cell proliferation (GO:1904003),2.6812219111964367e-11,0.0
3280,myotube cell development involved in skeletal muscle regeneration (GO:0014906),2.6812219111964367e-11,0.0
3281,negative regulation of mesenchymal cell apoptotic process involved in mesonephric nephron morphogenesis (GO:0061296),2.6812219111964367e-11,0.0
3282,regulation of mesenchymal cell apoptotic process involved in mesonephric nephron morphogenesis (GO:0061295),2.6812219111964367e-11,0.0
3283,mature B cell apoptotic process (GO:0002901),2.6812219111964367e-11,0.0
3284,polyamine homeostasis (GO:0010509),2.6812219111964367e-11,0.0
3285,positive regulation of histone deubiquitination (GO:1903586),2.6812219111964367e-11,0.0
3286,regulation of histone deubiquitination (GO:1903584),2.6812219111964367e-11,0.0
3287,positive regulation of protein kinase D signaling (GO:1903572),2.6812219111964367e-11,0.0
3288,regulation of protein kinase D signaling (GO:1903570),2.6812219111964367e-11,0.0
3289,positive regulation of protein localization to ciliary membrane (GO:1903569),2.6812219111964367e-11,0.0
3290,negative regulation of protein localization to ciliary membrane (GO:1903568),2.6812219111964367e-11,0.0
3291,negative regulation of mesonephros development (GO:0061218),2.6812219111964367e-11,0.0
3292,cellular response to butyrate (GO:1903545),2.6812219111964367e-11,0.0
3293,pentacyclic triterpenoid metabolic process (GO:0019742),2.6812219111964367e-11,0.0
3294,negative regulation of single strand break repair (GO:1903517),2.6812219111964367e-11,0.0
3295,sweat gland development (GO:0060792),2.6812219111964367e-11,0.0
3296,cellular response to benomyl (GO:0072755),2.6812219111964367e-11,0.0
3297,regulation of cell proliferation involved in tissue homeostasis (GO:0060784),2.6812219111964367e-11,0.0
3298,mesenchymal smoothened signaling pathway involved in prostate gland development (GO:0060783),2.6812219111964367e-11,0.0
3299,regulation of mesenchymal cell proliferation involved in prostate gland development (GO:0060782),2.6812219111964367e-11,0.0
3300,lamellipodium assembly involved in ameboidal cell migration (GO:0003363),2.6812219111964367e-11,0.0
3301,cellular response to cytochalasin B (GO:0072749),2.6812219111964367e-11,0.0
3302,noradrenergic neuron fate commitment (GO:0003359),2.6812219111964367e-11,0.0
3303,S-adenosylmethioninamine metabolic process (GO:0046499),2.6812219111964367e-11,0.0
3304,nicotinamide riboside metabolic process (GO:0046495),2.6812219111964367e-11,0.0
3305,L-methylmalonyl-CoA metabolic process (GO:0046491),2.6812219111964367e-11,0.0
3306,proepicardium cell migration involved in pericardium morphogenesis (GO:0003345),2.6812219111964367e-11,0.0
3307,cellular response to dithiothreitol (GO:0072721),2.6812219111964367e-11,0.0
3308,negative regulation of mast cell chemotaxis (GO:0060755),2.6812219111964367e-11,0.0
3309,cellular response to selenite ion (GO:0072715),2.6812219111964367e-11,0.0
3310,response to selenite ion (GO:0072714),2.6812219111964367e-11,0.0
3311,type B pancreatic cell fate commitment (GO:0003327),2.6812219111964367e-11,0.0
3312,pancreatic A cell development (GO:0003322),2.6812219111964367e-11,0.0
3313,cellular response to sodium dodecyl sulfate (GO:0072707),2.6812219111964367e-11,0.0
3314,response to sodium dodecyl sulfate (GO:0072706),2.6812219111964367e-11,0.0
3315,cellular response to methyl methanesulfonate (GO:0072703),2.6812219111964367e-11,0.0
3316,response to methyl methanesulfonate (GO:0072702),2.6812219111964367e-11,0.0
3317,mesenchymal-epithelial cell signaling involved in prostate gland development (GO:0060739),2.6812219111964367e-11,0.0
3318,regulation of eIF2 alpha phosphorylation by dsRNA (GO:0060735),2.6812219111964367e-11,0.0
3319,regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation (GO:0060734),2.6812219111964367e-11,0.0
3320,positive regulation of intestinal epithelial structure maintenance (GO:0060731),2.6812219111964367e-11,0.0
3321,cell migration to the midline involved in heart development (GO:0003318),2.6812219111964367e-11,0.0
3322,hexadecanal metabolic process (GO:0046458),2.6812219111964367e-11,0.0
3323,regulation of cell proliferation involved in embryonic placenta development (GO:0060723),2.6812219111964367e-11,0.0
3324,regulation of spongiotrophoblast cell proliferation (GO:0060721),2.6812219111964367e-11,0.0
3325,creatinine metabolic process (GO:0046449),2.6812219111964367e-11,0.0
3326,tropane alkaloid metabolic process (GO:0046448),2.6812219111964367e-11,0.0
3327,FMN metabolic process (GO:0046444),2.6812219111964367e-11,0.0
3328,FAD metabolic process (GO:0046443),2.6812219111964367e-11,0.0
3329,U2 snRNA 3'-end processing (GO:0034474),2.6812219111964367e-11,0.0
3330,spongiotrophoblast layer development (GO:0060712),2.6812219111964367e-11,0.0
3331,smooth muscle hypertrophy (GO:0014895),2.6812219111964367e-11,0.0
3332,D-amino acid biosynthetic process (GO:0046437),2.6812219111964367e-11,0.0
3333,D-alanine metabolic process (GO:0046436),2.6812219111964367e-11,0.0
3334,dentin mineralization (GO:0097188),2.6812219111964367e-11,0.0
3335,cellular response to azide (GO:0097185),2.6812219111964367e-11,0.0
3336,response to azide (GO:0097184),2.6812219111964367e-11,0.0
3337,90S preribosome assembly (GO:0034463),2.6812219111964367e-11,0.0
3338,transition between slow and fast fiber (GO:0014886),2.6812219111964367e-11,0.0
3339,response to injury involved in regulation of muscle adaptation (GO:0014876),2.6812219111964367e-11,0.0
