,go_term,negative_log_p_value,fold_enrichment
2397,icosanoid biosynthetic process (GO:0046456),0.8702845054691106,1.8717272727272727
2398,regulation of phosphorus metabolic process (GO:0051174),0.8697518699848259,1.1989712067292138
2399,regulation of lymphocyte activation (GO:0051249),0.8676378101433002,1.2668204891555146
2400,aerobic respiration (GO:0009060),0.8667377952169487,0.0
2401,cell adhesion (GO:0007155),0.8654725654014529,1.255544610188573
2402,sensory perception of sound (GO:0007605),0.864711162886268,0.0
2403,response to transforming growth factor beta (GO:0071559),0.8626261402745036,0.0
2404,transport along microtubule (GO:0010970),0.8626261402745036,0.0
2405,carbohydrate derivative biosynthetic process (GO:1901137),0.8617473166576111,0.6249506753680376
2406,RNA catabolic process (GO:0006401),0.8604841180378149,0.0
2407,lipid homeostasis (GO:0055088),0.8604841180378149,0.0
2408,negative regulation of organelle organization (GO:0010639),0.8561229090778906,1.3563241106719366
2409,organic hydroxy compound transport (GO:0015850),0.8560345879160468,0.0
2410,cellular defense response (GO:0006968),0.8556854638706302,1.8350267379679144
2411,negative regulation of calcium ion transmembrane transport (GO:1903170),0.8556854638706302,1.8350267379679144
2412,endothelial cell development (GO:0001885),0.8556854638706302,1.8350267379679144
2413,regulation of monooxygenase activity (GO:0032768),0.8556854638706302,1.8350267379679144
2414,mitotic spindle assembly (GO:0090307),0.8556854638706302,1.8350267379679144
2415,positive regulation of anion transport (GO:1903793),0.8556854638706302,1.8350267379679144
2416,proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161),0.8508782091874726,1.3485066806392456
2417,positive regulation of response to DNA damage stimulus (GO:2001022),0.8465115906884157,0.0
2418,RNA transport (GO:0050658),0.8465115906884157,0.0
2419,nucleic acid transport (GO:0050657),0.8465115906884157,0.0
2420,protein modification by small protein removal (GO:0070646),0.8440086378038781,0.0
2421,enzyme-linked receptor protein signaling pathway (GO:0007167),0.8437815065473968,1.3160582386363637
2422,homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156),0.8414594223566003,0.0
2423,establishment of RNA localization (GO:0051236),0.8414594223566003,0.0
2424,inner ear receptor cell development (GO:0060119),0.8414472284945594,1.7997377622377624
2425,response to amino acid starvation (GO:1990928),0.8414472284945594,1.7997377622377624
2426,viral gene expression (GO:0019080),0.8414472284945594,1.7997377622377624
2427,positive regulation of epithelial to mesenchymal transition (GO:0010718),0.8414472284945594,1.7997377622377624
2428,negative regulation of cellular carbohydrate metabolic process (GO:0010677),0.8414472284945594,1.7997377622377624
2429,epithelial cell apoptotic process (GO:1904019),0.8414472284945594,1.7997377622377624
2430,response to type I interferon (GO:0034340),0.8414472284945594,1.7997377622377624
2431,cell maturation (GO:0048469),0.8388652308342289,1.671185064935065
2432,regulation of localization (GO:0032879),0.8367094032361235,1.1564854821984099
2433,production of molecular mediator of immune response (GO:0002440),0.8362273355803694,1.6612963959117806
2434,positive regulation of cell cycle (GO:0045787),0.8348055961955213,1.325585887200618
2435,positive regulation of immunoglobulin production (GO:0002639),0.827555974886553,1.765780445969125
2436,negative regulation of fat cell differentiation (GO:0045599),0.827555974886553,1.765780445969125
2437,biological process involved in intraspecies interaction between organisms (GO:0051703),0.827555974886553,1.765780445969125
2438,positive regulation of stress fiber assembly (GO:0051496),0.827555974886553,1.765780445969125
2439,osteoclast differentiation (GO:0030316),0.827555974886553,1.765780445969125
2440,social behavior (GO:0035176),0.827555974886553,1.765780445969125
2441,negative regulation of Ras protein signal transduction (GO:0046580),0.827555974886553,1.765780445969125
2442,negative regulation of endothelial cell migration (GO:0010596),0.827555974886553,1.765780445969125
2443,regulation of platelet activation (GO:0010543),0.827555974886553,1.765780445969125
2444,mitotic nuclear division (GO:0140014),0.8252636641831255,1.6228849185496586
2445,organic hydroxy compound biosynthetic process (GO:1901617),0.8224258300932004,1.6135579937304076
2446,inorganic anion transport (GO:0015698),0.8195516184083189,1.6043376623376626
2447,regulation of signaling receptor activity (GO:0010469),0.8166421962351594,1.5952221074380166
2448,iron ion transport (GO:0006826),0.8139986394678519,1.733080808080808
2449,endoderm formation (GO:0001706),0.8139986394678519,1.733080808080808
2450,regulation of cytosolic calcium ion concentration (GO:0051480),0.8139986394678519,1.733080808080808
2451,endoplasmic reticulum unfolded protein response (GO:0030968),0.8139986394678519,1.733080808080808
2452,positive regulation of fibroblast proliferation (GO:0048146),0.8139986394678519,1.733080808080808
2453,regulation of tumor necrosis factor-mediated signaling pathway (GO:0010803),0.8139986394678519,1.733080808080808
2454,glycerolipid catabolic process (GO:0046503),0.8139986394678519,1.733080808080808
2455,cellular response to tumor necrosis factor (GO:0071356),0.8107223082214384,1.5772982635342188
2456,vacuole organization (GO:0007033),0.8077140957646056,1.5684865413915694
2457,RNA splicing (GO:0008380),0.807479760534521,0.5086215415019762
2458,lipid localization (GO:0010876),0.807421671101671,0.5058722358722358
2459,establishment of organelle localization (GO:0051656),0.8056896061134134,0.49385943871432
2460,purine ribonucleotide metabolic process (GO:0009150),0.804169713390137,0.48870163778779974
2461,microtubule-based movement (GO:0007018),0.8032422415823041,0.48616292798110977
2462,positive regulation of ossification (GO:0045778),0.8007628654691508,1.7015702479338843
2463,alcohol catabolic process (GO:0046164),0.8007628654691508,1.7015702479338843
2464,modulation by symbiont of entry into host (GO:0052372),0.8007628654691508,1.7015702479338843
2465,membrane depolarization (GO:0051899),0.8007628654691508,1.7015702479338843
2466,ERK1 and ERK2 cascade (GO:0070371),0.8007628654691508,1.7015702479338843
2467,negative regulation of lipid biosynthetic process (GO:0051055),0.8007628654691508,1.7015702479338843
2468,purine nucleotide metabolic process (GO:0006163),0.7962273152934289,0.47265840220385674
2469,positive regulation of leukocyte differentiation (GO:1902107),0.7953849759219198,1.5342026825633381
2470,positive regulation of hemopoiesis (GO:1903708),0.7953849759219198,1.5342026825633381
2471,ribonucleotide metabolic process (GO:0009259),0.7892070542863092,0.46329882988298826
2472,macromolecule localization (GO:0033036),0.7879125989542209,0.8380868385345998
2473,regulation of extracellular matrix organization (GO:1903053),0.7878369526479786,1.671185064935065
2474,leukocyte cell-cell adhesion (GO:0007159),0.7878369526479786,1.671185064935065
2475,glomerulus development (GO:0032835),0.7878369526479786,1.671185064935065
2476,regulation of mitotic sister chromatid segregation (GO:0033047),0.7878369526479786,1.671185064935065
2477,tight junction assembly (GO:0120192),0.7878369526479786,1.671185064935065
2478,aorta development (GO:0035904),0.7878369526479786,1.671185064935065
2479,positive regulation of receptor-mediated endocytosis (GO:0048260),0.7878369526479786,1.671185064935065
2480,regulation of actin filament depolymerization (GO:0030834),0.7878369526479786,1.671185064935065
2481,regulation of dendritic spine development (GO:0060998),0.7878369526479786,1.671185064935065
2482,somatic stem cell population maintenance (GO:0035019),0.7878369526479786,1.671185064935065
2483,generation of precursor metabolites and energy (GO:0006091),0.7872155249203326,0.4610165696372593
2484,cellular response to cytokine stimulus (GO:0071345),0.7857819637270196,0.6553666921313981
2485,regulation of peptide hormone secretion (GO:0090276),0.7826321224190622,1.501385512882839
2486,regulation of cell division (GO:0051302),0.7761168285532458,1.4854978354978352
2487,regulation of production of molecular mediator of immune response (GO:0002700),0.7761168285532458,1.4854978354978352
2488,carbohydrate transmembrane transport (GO:0034219),0.7752098115492131,1.6418660287081341
2489,endochondral bone morphogenesis (GO:0060350),0.7752098115492131,1.6418660287081341
2490,glutathione metabolic process (GO:0006749),0.7752098115492131,1.6418660287081341
2491,neural crest cell migration (GO:0001755),0.7752098115492131,1.6418660287081341
2492,tumor necrosis factor-mediated signaling pathway (GO:0033209),0.7752098115492131,1.6418660287081341
2493,negative regulation of viral genome replication (GO:0045071),0.7752098115492131,1.6418660287081341
2494,regulation of DNA-templated DNA replication (GO:0090329),0.7752098115492131,1.6418660287081341
2495,export across plasma membrane (GO:0140115),0.7752098115492131,1.6418660287081341
2496,regulation of action potential (GO:0098900),0.7752098115492131,1.6418660287081341
2497,regulation of catecholamine secretion (GO:0050433),0.7752098115492131,1.6418660287081341
2498,microtubule polymerization or depolymerization (GO:0031109),0.7752098115492131,1.6418660287081341
2499,ceramide biosynthetic process (GO:0046513),0.7752098115492131,1.6418660287081341
2500,growth (GO:0040007),0.7746908611134504,1.359608188421748
2501,developmental growth (GO:0048589),0.7746908611134504,1.359608188421748
2502,regulation of cell size (GO:0008361),0.7728278086577636,1.4776794258373205
2503,regulation of proteolysis (GO:0030162),0.7683865381369291,1.2595742077572496
2504,localization (GO:0051179),0.7682307441736465,0.9018396846254928
2505,import into cell (GO:0098657),0.7661916109625619,1.4622869318181817
2506,arachidonic acid metabolic process (GO:0019369),0.7628709217324149,1.6135579937304076
2507,regulation of sodium ion transmembrane transporter activity (GO:2000649),0.7628709217324149,1.6135579937304076
2508,response to axon injury (GO:0048678),0.7628709217324149,1.6135579937304076
2509,regulation of neuronal synaptic plasticity (GO:0048168),0.7628709217324149,1.6135579937304076
2510,G2/M transition of mitotic cell cycle (GO:0000086),0.7628709217324149,1.6135579937304076
2511,regulation of macrophage activation (GO:0043030),0.7628709217324149,1.6135579937304076
2512,apoptotic mitochondrial changes (GO:0008637),0.7628709217324149,1.6135579937304076
2513,negative regulation of BMP signaling pathway (GO:0030514),0.7628709217324149,1.6135579937304076
2514,synaptic vesicle exocytosis (GO:0016079),0.7628709217324149,1.6135579937304076
2515,bone mineralization (GO:0030282),0.7628709217324149,1.6135579937304076
2516,substrate adhesion-dependent cell spreading (GO:0034446),0.7628709217324149,1.6135579937304076
2517,negative regulation of carbohydrate metabolic process (GO:0045912),0.7628709217324149,1.6135579937304076
2518,positive regulation of cell cycle G1/S phase transition (GO:1902808),0.7628709217324149,1.6135579937304076
2519,fertilization (GO:0009566),0.7628462183448196,1.4547103155911445
2520,regulation of endopeptidase activity (GO:0052548),0.7626268195743602,1.3306118052563551
2521,gland development (GO:0048732),0.7626268195743602,1.3306118052563551
2522,cellular response to lipopolysaccharide (GO:0071222),0.7594837925117375,1.447211808809747
2523,protein localization to nucleus (GO:0034504),0.7594837925117375,1.447211808809747
2524,regulation of proteasomal protein catabolic process (GO:0061136),0.7594837925117375,1.447211808809747
2525,negative regulation of leukocyte activation (GO:0002695),0.7594837925117375,1.447211808809747
2526,protein homooligomerization (GO:0051260),0.7561051845160509,1.4397902097902098
2527,negative regulation of cell-cell adhesion (GO:0022408),0.7561051845160509,1.4397902097902098
2528,myeloid leukocyte mediated immunity (GO:0002444),0.7508102938115562,1.5862095531587057
2529,mesenchymal cell migration (GO:0090497),0.7508102938115562,1.5862095531587057
2530,protein homotetramerization (GO:0051289),0.7508102938115562,1.5862095531587057
2531,tight junction organization (GO:0120193),0.7508102938115562,1.5862095531587057
2532,apical junction assembly (GO:0043297),0.7508102938115562,1.5862095531587057
2533,fibroblast growth factor receptor signaling pathway (GO:0008543),0.7508102938115562,1.5862095531587057
2534,regulation of plasma membrane bounded cell projection assembly (GO:0120032),0.7458805369649315,1.4179752066115703
2535,negative regulation of immune system process (GO:0002683),0.7443288570462383,1.2938206954335987
2536,phosphate-containing compound metabolic process (GO:0006796),0.7426035776102219,0.8072139181573144
2537,negative regulation of signal transduction (GO:0009968),0.7393386464631354,1.1912345411152092
2538,smooth muscle contraction (GO:0006939),0.7390184338265176,1.5597727272727273
2539,homotypic cell-cell adhesion (GO:0034109),0.7390184338265176,1.5597727272727273
2540,positive regulation of protein localization to plasma membrane (GO:1903078),0.7390184338265176,1.5597727272727273
2541,protein targeting to mitochondrion (GO:0006626),0.7390184338265176,1.5597727272727273
2542,positive regulation of nuclear division (GO:0051785),0.7390184338265176,1.5597727272727273
2543,cellular senescence (GO:0090398),0.7390184338265176,1.5597727272727273
2544,positive regulation of wound healing (GO:0090303),0.7390184338265176,1.5597727272727273
2545,negative regulation of cell-substrate adhesion (GO:0010812),0.7390184338265176,1.5597727272727273
2546,macrophage activation (GO:0042116),0.7390184338265176,1.5597727272727273
2547,positive regulation of protein tyrosine kinase activity (GO:0061098),0.7390184338265176,1.5597727272727273
2548,regulation of cell projection assembly (GO:0060491),0.7389980712809873,1.4037954545454545
2549,regulation of Ras protein signal transduction (GO:0046578),0.7389980712809873,1.4037954545454545
2550,modulation of chemical synaptic transmission (GO:0050804),0.7377326816416585,1.2820049813200498
2551,regulation of trans-synaptic signaling (GO:0099177),0.7360482230768757,1.2790846966245597
2552,regulation of heart contraction (GO:0008016),0.732069935125933,1.3898964896489647
2553,regulation of smooth muscle contraction (GO:0006940),0.727486311500651,1.5342026825633384
2554,positive regulation of intrinsic apoptotic signaling pathway (GO:2001244),0.727486311500651,1.5342026825633384
2555,glycosphingolipid metabolic process (GO:0006687),0.727486311500651,1.5342026825633384
2556,negative regulation of tumor necrosis factor production (GO:0032720),0.727486311500651,1.5342026825633384
2557,negative regulation of chemotaxis (GO:0050922),0.727486311500651,1.5342026825633384
2558,negative regulation of small GTPase mediated signal transduction (GO:0051058),0.727486311500651,1.5342026825633384
2559,positive regulation of epithelial cell differentiation (GO:0030858),0.727486311500651,1.5342026825633384
2560,negative regulation of actin filament polymerization (GO:0030837),0.727486311500651,1.5342026825633384
2561,regulation of myeloid leukocyte mediated immunity (GO:0002886),0.727486311500651,1.5342026825633384
2562,establishment of protein localization to vacuole (GO:0072666),0.727486311500651,1.5342026825633384
2563,cellular response to molecule of bacterial origin (GO:0071219),0.7251019816241632,1.3762700534759358
2564,anion transport (GO:0006820),0.7238866737762275,1.2590093762739503
2565,response to ketone (GO:1901654),0.7180998192994003,1.3629082082965578
2566,regulation of pathway-restricted SMAD protein phosphorylation (GO:0060393),0.7162053303622987,1.5094574780058652
2567,cell cycle G2/M phase transition (GO:0044839),0.7162053303622987,1.5094574780058652
2568,positive regulation of synapse assembly (GO:0051965),0.7162053303622987,1.5094574780058652
2569,cellular pigmentation (GO:0033059),0.7162053303622987,1.5094574780058652
2570,heterochromatin organization (GO:0070828),0.7162053303622987,1.5094574780058652
2571,motile cilium assembly (GO:0044458),0.7162053303622987,1.5094574780058652
2572,negative regulation of protein secretion (GO:0050709),0.7162053303622987,1.5094574780058652
2573,antigen processing and presentation of peptide antigen (GO:0048002),0.7162053303622987,1.5094574780058652
2574,negative regulation of G2/M transition of mitotic cell cycle (GO:0010972),0.7162053303622987,1.5094574780058652
2575,regulation of substrate adhesion-dependent cell spreading (GO:1900024),0.7162053303622987,1.5094574780058652
2576,positive regulation of epithelial cell proliferation (GO:0050679),0.7075441151389715,1.3433449325793823
2577,regulation of vasoconstriction (GO:0019229),0.7051673003667701,1.4854978354978354
2578,regulation of interleukin-12 production (GO:0032655),0.7051673003667701,1.4854978354978354
2579,dendrite morphogenesis (GO:0048813),0.7051673003667701,1.4854978354978354
2580,positive regulation of type I interferon production (GO:0032481),0.7051673003667701,1.4854978354978354
2581,regulation of biological process involved in symbiotic interaction (GO:0043903),0.7051673003667701,1.4854978354978354
2582,response to fatty acid (GO:0070542),0.7051673003667701,1.4854978354978354
2583,positive regulation of actin filament bundle assembly (GO:0032233),0.7051673003667701,1.4854978354978354
2584,protein insertion into membrane (GO:0051205),0.7051673003667701,1.4854978354978354
2585,negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556),0.7051673003667701,1.4854978354978354
2586,mammary gland epithelium development (GO:0061180),0.7051673003667701,1.4854978354978354
2587,regulation of cellular amide metabolic process (GO:0034248),0.7020376452366228,0.5986334560961426
2588,carbohydrate metabolic process (GO:0005975),0.7009776336240233,0.5910717703349282
2589,regulation of protein ubiquitination (GO:0031396),0.7004794105718734,1.3306118052563551
2590,cellular response to hormone stimulus (GO:0032870),0.695805929289158,0.5741494701617401
2591,negative regulation of cell cycle G2/M phase transition (GO:1902750),0.6943644128603637,1.462286931818182
2592,cellular iron ion homeostasis (GO:0006879),0.6943644128603637,1.462286931818182
2593,somitogenesis (GO:0001756),0.6943644128603637,1.462286931818182
2594,regulation of interleukin-2 production (GO:0032663),0.6943644128603637,1.462286931818182
2595,negative regulation of synaptic transmission (GO:0050805),0.6943644128603637,1.462286931818182
2596,oligosaccharide metabolic process (GO:0009311),0.6943644128603637,1.462286931818182
2597,positive regulation of dephosphorylation (GO:0035306),0.6943644128603637,1.462286931818182
2598,negative regulation of hormone secretion (GO:0046888),0.6943644128603637,1.462286931818182
2599,positive regulation of nucleocytoplasmic transport (GO:0046824),0.6943644128603637,1.462286931818182
2600,actin polymerization or depolymerization (GO:0008154),0.6943644128603637,1.462286931818182
2601,regulation of cellular macromolecule biosynthetic process (GO:2000112),0.6936667498813799,0.5694910566107321
2602,response to insulin (GO:0032868),0.6933982783969357,1.3181177976952625
2603,system process (GO:0003008),0.6916530337061932,1.1253771481044208
2604,positive regulation of cellular component biogenesis (GO:0044089),0.6856039770920985,1.3075939031028851
2605,negative regulation of proteolysis involved in protein catabolic process (GO:1903051),0.6837892172746466,1.4397902097902096
2606,vesicle docking (GO:0048278),0.6837892172746466,1.4397902097902096
2607,sexual reproduction (GO:0019953),0.6831909025383723,0.7385620580096341
2608,bone development (GO:0060348),0.6827557295290284,1.299810606060606
2609,cation homeostasis (GO:0055080),0.6815556403773402,1.2946730147323031
2610,monocarboxylic acid metabolic process (GO:0032787),0.6798289354784373,1.2895758768790264
2611,phosphorylation (GO:0016310),0.6776432159763238,0.7136215092097444
2612,regulation of anatomical structure size (GO:0090066),0.6771273560011442,1.2820049813200498
2613,protein stabilization (GO:0050821),0.6756530829796623,1.287885738115096
2614,inner ear receptor cell differentiation (GO:0060113),0.6734345992486144,1.41797520661157
2615,regulation of cell-substrate adhesion (GO:0010810),0.6721010148232794,1.2820049813200498
2616,protein glycosylation (GO:0006486),0.6685491051925074,1.2761776859504133
2617,negative regulation of neuron death (GO:1901215),0.6685491051925074,1.2761776859504133
2618,macromolecule glycosylation (GO:0043413),0.6685491051925074,1.2761776859504133
2619,response to biotic stimulus (GO:0009607),0.6672546672827843,1.1397527371140364
2620,inorganic ion homeostasis (GO:0098771),0.6672019744787687,1.257398359797592
2621,I-kappaB kinase/NF-kappaB signaling (GO:0007249),0.6632937612617026,1.3968113975576661
2622,regulation of transcription initiation by RNA polymerase II (GO:0060260),0.6632937612617026,1.3968113975576661
2623,regulation of sodium ion transmembrane transport (GO:1902305),0.6632937612617026,1.3968113975576661
2624,negative regulation of calcium ion transport (GO:0051926),0.6632937612617026,1.3968113975576661
2625,alpha-amino acid biosynthetic process (GO:1901607),0.6632937612617026,1.3968113975576661
2626,developmental process involved in reproduction (GO:0003006),0.6610095124143188,1.1858884515695498
2627,regulation of hormone levels (GO:0010817),0.6594691680550997,1.240728305785124
2628,regulation of B cell activation (GO:0050864),0.657899027316423,1.2590093762739503
2629,regulation of B cell proliferation (GO:0030888),0.6533602036597843,1.3762700534759358
2630,positive regulation of protein localization to cell periphery (GO:1904377),0.6533602036597843,1.3762700534759358
2631,regulation of muscle cell apoptotic process (GO:0010660),0.6533602036597843,1.3762700534759358
2632,cellular chemical homeostasis (GO:0055082),0.6523698374303635,1.2267875383043922
2633,cell recognition (GO:0008037),0.6445996551041178,0.40689723320158105
2634,development of primary sexual characteristics (GO:0045137),0.6445922337807704,0.40513577331759154
2635,second-messenger-mediated signaling (GO:0019932),0.6445922337807704,0.40513577331759154
2636,adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188),0.6443454400944018,0.399941724941725
2637,endosomal transport (GO:0016197),0.6439969981194321,0.3965523882896764
2638,positive regulation of transmembrane transport (GO:0034764),0.6439969981194321,0.3965523882896764
2639,regulation of catabolic process (GO:0009894),0.6438232936334662,0.7585520862116607
2640,cardiac conduction (GO:0061337),0.643627707970976,1.3563241106719368
2641,protein localization to cell periphery (GO:1990778),0.6435044927915171,0.3932200152788388
2642,regulation of innate immune response (GO:0045088),0.6428706274415679,0.3899431818181818
2643,cellular response to peptide hormone stimulus (GO:0071375),0.6425015463891971,0.3883251603168616
2644,regulation of leukocyte mediated immunity (GO:0002703),0.6425015463891971,0.3883251603168616
2645,negative regulation of cellular catabolic process (GO:0031330),0.6420981662337024,0.3867205108940647
2646,carbohydrate derivative metabolic process (GO:1901135),0.6411778218201577,0.7449660786974219
2647,cell-cell adhesion (GO:0098609),0.6409768117229467,1.2064540431943747
2648,tissue homeostasis (GO:0001894),0.6406857867638618,0.38198515769944347
2649,DNA recombination (GO:0006310),0.6406857867638618,0.38198515769944347
2650,calcium ion transport (GO:0006816),0.6401487806462359,0.38043237250554324
2651,negative regulation of endopeptidase activity (GO:0010951),0.6389776367344863,0.3773643695014663
2652,regulation of chromosome organization (GO:0033044),0.6362571959952726,0.37137445887445886
2653,regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122),0.6362571959952726,0.37137445887445886
2654,defense response to virus (GO:0051607),0.6355004878633014,0.3699065756378009
2655,phagocytosis (GO:0006909),0.6347138960983252,0.3684502505368647
2656,defense response to symbiont (GO:0140546),0.6347138960983252,0.3684502505368647
2657,dicarboxylic acid transport (GO:0006835),0.6340903203604756,1.3369480519480519
2658,negative regulation of protein depolymerization (GO:1901880),0.6340903203604756,1.3369480519480519
2659,peptidyl-threonine phosphorylation (GO:0018107),0.6340903203604756,1.3369480519480519
2660,response to activity (GO:0014823),0.6340903203604756,1.3369480519480519
2661,regulation of canonical Wnt signaling pathway (GO:0060828),0.6338978008972319,0.3670053475935829
2662,actin cytoskeleton organization (GO:0030036),0.6329304465344799,1.1932687531048187
2663,homeostasis of number of cells (GO:0048872),0.6321786266834639,0.3641492748496639
2664,negative regulation of peptidase activity (GO:0010466),0.6321786266834639,0.3641492748496639
2665,nucleic acid phosphodiester bond hydrolysis (GO:0090305),0.6312763133239883,0.362737843551797
2666,regulation of peptidyl-tyrosine phosphorylation (GO:0050730),0.6284030773584978,0.35856844305120167
2667,energy derivation by oxidation of organic compounds (GO:0015980),0.6284030773584978,0.35856844305120167
2668,signaling (GO:0023052),0.6279488763752262,1.0734432839192922
2669,vasculogenesis (GO:0001570),0.6247423373529021,1.3181177976952625
2670,exocytic process (GO:0140029),0.6247423373529021,1.3181177976952625
2671,positive regulation of insulin secretion (GO:0032024),0.6247423373529021,1.3181177976952625
2672,mechanoreceptor differentiation (GO:0042490),0.6247423373529021,1.3181177976952625
2673,chaperone-mediated protein folding (GO:0061077),0.6247423373529021,1.3181177976952625
2674,positive regulation of immune response (GO:0050778),0.6214856261896704,0.6344838212634822
2675,vascular process in circulatory system (GO:0003018),0.6183768473550025,1.4020429009193054
2676,positive regulation of immune effector process (GO:0002699),0.6183768473550025,1.4020429009193054
2677,regulation of protein metabolic process (GO:0051246),0.6180047730984704,0.8682152018835436
2678,positive regulation of DNA-binding transcription factor activity (GO:0051091),0.6171409259980575,1.3968113975576661
2679,positive regulation of response to wounding (GO:1903036),0.6155782918629367,1.299810606060606
2680,T cell proliferation (GO:0042098),0.6155782918629367,1.299810606060606
2681,peptide hormone secretion (GO:0030072),0.6155782918629367,1.299810606060606
2682,body fluid secretion (GO:0007589),0.6155782918629367,1.299810606060606
2683,cellular component organization (GO:0016043),0.6139625842539802,1.0675250604908402
2684,negative regulation of cell cycle process (GO:0010948),0.6119712994518302,1.3762700534759358
2685,endothelial cell migration (GO:0043542),0.6065929402328011,1.2820049813200498
2686,regulation of ATP-dependent activity (GO:0043462),0.6065929402328011,1.2820049813200498
2687,myeloid cell development (GO:0061515),0.6065929402328011,1.2820049813200498
2688,positive regulation of alpha-beta T cell activation (GO:0046635),0.6065929402328011,1.2820049813200498
2689,regulation of cartilage development (GO:0061035),0.6065929402328011,1.2820049813200498
2690,extracellular matrix organization (GO:0030198),0.6006258581788598,1.3369480519480519
2691,extracellular structure organization (GO:0043062),0.5991205876464076,1.3321902296991264
2692,pancreas development (GO:0031016),0.5977812502683193,1.2646805896805897
2693,external encapsulating structure organization (GO:0045229),0.5960559968350122,1.32277545775779
2694,protein maturation (GO:0051604),0.5960559968350122,1.32277545775779
2695,positive regulation of secretion by cell (GO:1903532),0.5944973934580261,1.3181177976952625
2696,negative regulation of cytokine production (GO:0001818),0.5913293465725717,1.3089001907183726
2697,positive regulation of DNA biosynthetic process (GO:2000573),0.589138390239735,1.247818181818182
2698,negative regulation of G1/S transition of mitotic cell cycle (GO:2000134),0.589138390239735,1.247818181818182
2699,endocytic recycling (GO:0032456),0.589138390239735,1.247818181818182
2700,protein deacylation (GO:0035601),0.589138390239735,1.247818181818182
2701,cellular amino acid biosynthetic process (GO:0008652),0.589138390239735,1.247818181818182
2702,protein localization to chromosome (GO:0034502),0.589138390239735,1.247818181818182
2703,establishment of protein localization to mitochondrion (GO:0072655),0.589138390239735,1.247818181818182
2704,phosphorus metabolic process (GO:0006793),0.5870614493592662,0.8458097723647964
2705,negative regulation of cell adhesion (GO:0007162),0.5847996892521736,1.2908463949843259
2706,regulation of immunoglobulin production (GO:0002637),0.5806597181441824,1.2313995215311004
2707,sensory perception of pain (GO:0019233),0.5806597181441824,1.2313995215311004
2708,adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway (GO:0007193),0.5806597181441824,1.2313995215311004
2709,carbohydrate derivative transport (GO:1901264),0.5806597181441824,1.2313995215311004
2710,regulation of cardiac muscle contraction (GO:0055117),0.5806597181441824,1.2313995215311004
2711,neural retina development (GO:0003407),0.5806597181441824,1.2313995215311004
2712,myotube differentiation (GO:0014902),0.5806597181441824,1.2313995215311004
2713,negative regulation of innate immune response (GO:0045824),0.5806597181441824,1.2313995215311004
2714,cellular homeostasis (GO:0019725),0.5791840318577635,1.1680045383633526
2715,diencephalon development (GO:0021536),0.5723407720021343,1.2154073199527746
2716,regulation of DNA-templated transcription initiation (GO:2000142),0.5723407720021343,1.2154073199527746
2717,steroid hormone mediated signaling pathway (GO:0043401),0.5723407720021343,1.2154073199527746
2718,protein localization to vacuole (GO:0072665),0.5723407720021343,1.2154073199527746
2719,organic substance transport (GO:0071702),0.5719722597487019,0.8577161636733939
2720,cation transmembrane transport (GO:0098655),0.5711776187608577,0.6932323232323232
2721,transmembrane transport (GO:0055085),0.5697008174111602,1.1459554730983301
2722,protein ubiquitination (GO:0016567),0.5684363435378792,0.6841108452950558
2723,response to osmotic stress (GO:0006970),0.5641772608086238,1.199825174825175
2724,"regulation of synaptic transmission, glutamatergic (GO:0051966)",0.5641772608086238,1.199825174825175
2725,positive regulation of interferon-gamma production (GO:0032729),0.5641772608086238,1.199825174825175
2726,fatty acid derivative metabolic process (GO:1901568),0.5641772608086238,1.199825174825175
2727,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154),0.5641772608086238,1.199825174825175
2728,autophagy (GO:0006914),0.5620317813022299,1.2354635463546355
2729,process utilizing autophagic mechanism (GO:0061919),0.5620317813022299,1.2354635463546355
2730,cell activation (GO:0001775),0.5594060094862778,1.2032532467532469
2731,establishment of protein localization (GO:0045184),0.5574952036569758,0.812509865824783
2732,peptidyl-threonine modification (GO:0018210),0.5561650556765361,1.18463751438435
2733,negative regulation of ion transmembrane transporter activity (GO:0032413),0.5561650556765361,1.18463751438435
2734,macromolecule deacylation (GO:0098732),0.5561650556765361,1.18463751438435
2735,regulation of receptor signaling pathway via JAK-STAT (GO:0046425),0.5561650556765361,1.18463751438435
2736,organic hydroxy compound catabolic process (GO:1901616),0.5483001821059615,1.1698295454545455
2737,negative regulation of protein-containing complex disassembly (GO:0043242),0.5483001821059615,1.1698295454545455
2738,neutrophil chemotaxis (GO:0030593),0.5483001821059615,1.1698295454545455
2739,cellular response to unfolded protein (GO:0034620),0.5483001821059615,1.1698295454545455
2740,regulation of protein targeting (GO:1903533),0.5483001821059615,1.1698295454545455
2741,regulation of cell morphogenesis (GO:0022604),0.5413084644273018,1.1921829762594094
2742,endoderm development (GO:0007492),0.5405788121653956,1.1553872053872054
2743,hair follicle development (GO:0001942),0.5405788121653956,1.1553872053872054
2744,mitotic DNA damage checkpoint signaling (GO:0044773),0.5405788121653956,1.1553872053872054
