,go_term,negative_log_p_value,fold_enrichment
4087,regulation of mitochondrial membrane potential (GO:0051881),1.484693479380265e-10,0.7501639344262295
4088,regulation of cardiac muscle contraction (GO:0055117),1.484693479380265e-10,0.7501639344262295
4089,ribosomal large subunit biogenesis (GO:0042273),1.484693479380265e-10,0.7501639344262295
4090,body fluid secretion (GO:0007589),1.484693479380265e-10,0.7501639344262295
4091,regulation of systemic arterial blood pressure mediated by a chemical signal (GO:0003044),1.4500223245391586e-10,0.0
4092,type I interferon-mediated signaling pathway (GO:0060337),1.4500223245391586e-10,0.0
4093,cerebellum morphogenesis (GO:0021587),1.4500223245391586e-10,0.0
4094,ventral spinal cord development (GO:0021517),1.4500223245391586e-10,0.0
4095,regulation of cell cycle checkpoint (GO:1901976),1.4500223245391586e-10,0.0
4096,response to dexamethasone (GO:0071548),1.4500223245391586e-10,0.0
4097,semaphorin-plexin signaling pathway (GO:0071526),1.4500223245391586e-10,0.0
4098,embryonic cranial skeleton morphogenesis (GO:0048701),1.4500223245391586e-10,0.0
4099,membrane fission (GO:0090148),1.4500223245391586e-10,0.0
4100,detection of chemical stimulus involved in sensory perception of taste (GO:0050912),1.4500223245391586e-10,0.0
4101,sperm flagellum assembly (GO:0120316),1.4500223245391586e-10,0.0
4102,cellular response to vascular endothelial growth factor stimulus (GO:0035924),1.4500223245391586e-10,0.0
4103,cellular response to acetylcholine (GO:1905145),1.4500223245391586e-10,0.0
4104,tRNA aminoacylation (GO:0043039),1.4500223245391586e-10,0.0
4105,hexose transmembrane transport (GO:0008645),1.4500223245391586e-10,0.0
4106,macrophage differentiation (GO:0030225),1.4500223245391586e-10,0.0
4107,regulation of humoral immune response (GO:0002920),1.4500223245391586e-10,0.0
4108,positive regulation of muscle contraction (GO:0045933),1.4500223245391586e-10,0.0
4109,negative regulation of production of molecular mediator of immune response (GO:0002701),1.4500223245391586e-10,0.0
4110,neurotransmitter secretion (GO:0007269),1.4463463761040925e-10,0.6321606188985079
4111,regulation of miRNA metabolic process (GO:2000628),1.4463463761040925e-10,0.6321606188985079
4112,regulation of protein depolymerization (GO:1901879),1.4463463761040925e-10,0.6321606188985079
4113,signal release from synapse (GO:0099643),1.4463463761040925e-10,0.6321606188985079
4114,cellular response to acid chemical (GO:0071229),1.4463463761040925e-10,0.6321606188985079
4115,regulation of leukocyte apoptotic process (GO:2000106),1.4463463761040925e-10,0.6321606188985079
4116,dicarboxylic acid metabolic process (GO:0043648),1.4463463761040925e-10,0.6321606188985079
4117,post-embryonic development (GO:0009791),1.4463463761040925e-10,0.6321606188985079
4118,nephron tubule development (GO:0072080),1.432357565991802e-10,0.6542127335112468
4119,regulation of response to endoplasmic reticulum stress (GO:1905897),1.432357565991802e-10,0.6542127335112468
4120,T cell mediated immunity (GO:0002456),1.423253737188576e-10,0.0
4121,"positive regulation of gene expression, epigenetic (GO:0141137)",1.423253737188576e-10,0.0
4122,inner ear receptor cell stereocilium organization (GO:0060122),1.423253737188576e-10,0.0
4123,regulation of inflammasome-mediated signaling pathway (GO:0141085),1.423253737188576e-10,0.0
4124,animal organ formation (GO:0048645),1.423253737188576e-10,0.0
4125,calcium ion import (GO:0070509),1.423253737188576e-10,0.0
4126,response to mineralocorticoid (GO:0051385),1.423253737188576e-10,0.0
4127,protein depolymerization (GO:0051261),1.423253737188576e-10,0.0
4128,"regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043516)",1.423253737188576e-10,0.0
4129,positive regulation of DNA binding (GO:0043388),1.423253737188576e-10,0.0
4130,fibroblast proliferation (GO:0048144),1.423253737188576e-10,0.0
4131,negative regulation of protein localization to nucleus (GO:1900181),1.423253737188576e-10,0.0
4132,purine nucleotide transport (GO:0015865),1.423253737188576e-10,0.0
4133,fatty-acyl-CoA metabolic process (GO:0035337),1.423253737188576e-10,0.0
4134,bile acid metabolic process (GO:0008206),1.423253737188576e-10,0.0
4135,regulation of cell fate commitment (GO:0010453),1.423253737188576e-10,0.0
4136,regulation of reactive oxygen species biosynthetic process (GO:1903426),1.423253737188576e-10,0.0
4137,regulation of T-helper cell differentiation (GO:0045622),1.419514506041107e-10,0.0
4138,modified amino acid transport (GO:0072337),1.419514506041107e-10,0.0
4139,fat-soluble vitamin metabolic process (GO:0006775),1.419514506041107e-10,0.0
4140,acyl-CoA biosynthetic process (GO:0071616),1.419514506041107e-10,0.0
4141,cell fate determination (GO:0001709),1.419514506041107e-10,0.0
4142,positive regulation of interferon-beta production (GO:0032728),1.419514506041107e-10,0.0
4143,tRNA aminoacylation for protein translation (GO:0006418),1.419514506041107e-10,0.0
4144,negative regulation of gliogenesis (GO:0014014),1.419514506041107e-10,0.0
4145,transcription elongation by RNA polymerase II (GO:0006368),1.419514506041107e-10,0.0
4146,cellular response to epidermal growth factor stimulus (GO:0071364),1.419514506041107e-10,0.0
4147,endosome transport via multivesicular body sorting pathway (GO:0032509),1.419514506041107e-10,0.0
4148,regulation of triglyceride metabolic process (GO:0090207),1.419514506041107e-10,0.0
4149,intracellular lipid transport (GO:0032365),1.419514506041107e-10,0.0
4150,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:0000288)",1.419514506041107e-10,0.0
4151,glucose transmembrane transport (GO:1904659),1.419514506041107e-10,0.0
4152,vesicle transport along microtubule (GO:0047496),1.419514506041107e-10,0.0
4153,thioester biosynthetic process (GO:0035384),1.419514506041107e-10,0.0
4154,cellular modified amino acid biosynthetic process (GO:0042398),1.419514506041107e-10,0.0
4155,phototransduction (GO:0007602),1.419514506041107e-10,0.0
4156,forebrain neuron differentiation (GO:0021879),1.419514506041107e-10,0.0
4157,proteinogenic amino acid metabolic process (GO:0170039),1.4153445083600236e-10,0.7814207650273224
4158,regulation of cellular response to transforming growth factor beta stimulus (GO:1903844),1.4153445083600236e-10,0.7814207650273224
4159,cerebellar cortex morphogenesis (GO:0021696),1.3899970064812514e-10,0.0
4160,regulation of keratinocyte differentiation (GO:0045616),1.3899970064812514e-10,0.0
4161,antigen processing and presentation of peptide antigen via MHC class I (GO:0002474),1.3899970064812514e-10,0.0
4162,regulation of glial cell proliferation (GO:0060251),1.3899970064812514e-10,0.0
4163,NADP metabolic process (GO:0006739),1.3899970064812514e-10,0.0
4164,late endosome to vacuole transport (GO:0045324),1.3899970064812514e-10,0.0
4165,cellular response to cadmium ion (GO:0071276),1.3899970064812514e-10,0.0
4166,melanosome organization (GO:0032438),1.3899970064812514e-10,0.0
4167,adenine nucleotide transport (GO:0051503),1.3899970064812514e-10,0.0
4168,detection of mechanical stimulus involved in sensory perception (GO:0050974),1.3899970064812514e-10,0.0
4169,triglyceride homeostasis (GO:0070328),1.3899970064812514e-10,0.0
4170,positive regulation of mRNA processing (GO:0050685),1.3899970064812514e-10,0.0
4171,glial cell activation (GO:0061900),1.3899970064812514e-10,0.0
4172,cellular response to amyloid-beta (GO:1904646),1.3899970064812514e-10,0.0
4173,endocrine pancreas development (GO:0031018),1.3899970064812514e-10,0.0
4174,regulation of macrophage cytokine production (GO:0010935),1.3899970064812514e-10,0.0
4175,positive regulation of telomere maintenance via telomere lengthening (GO:1904358),1.3899970064812514e-10,0.0
4176,biogenic amine biosynthetic process (GO:0042401),1.3899970064812514e-10,0.0
4177,regulation of fibroblast migration (GO:0010762),1.3899970064812514e-10,0.0
4178,negative regulation of insulin receptor signaling pathway (GO:0046627),1.3899970064812514e-10,0.0
4179,amino acid import across plasma membrane (GO:0089718),1.3899970064812514e-10,0.0
4180,regulation of T cell cytokine production (GO:0002724),1.3899970064812514e-10,0.0
4181,transcription initiation-coupled chromatin remodeling (GO:0045815),1.3899970064812514e-10,0.0
4182,aortic valve morphogenesis (GO:0003180),1.3899970064812514e-10,0.0
4183,oogenesis (GO:0048477),1.380250358546717e-10,0.540983606557377
4184,chromosome localization (GO:0050000),1.380250358546717e-10,0.540983606557377
4185,epithelial cell migration (GO:0010631),1.380250358546717e-10,0.540983606557377
4186,regulation of stem cell proliferation (GO:0072091),1.371522895348938e-10,0.6778589768911712
4187,lens development in camera-type eye (GO:0002088),1.371522895348938e-10,0.6778589768911712
4188,regulation of sodium ion transport (GO:0002028),1.371522895348938e-10,0.6778589768911712
4189,phosphatidylinositol 3-kinase/protein kinase B signal transduction (GO:0043491),1.371522895348938e-10,0.6778589768911712
4190,cell fate specification (GO:0001708),1.353387402239215e-10,0.6393442622950819
4191,cellular response to calcium ion (GO:0071277),1.353387402239215e-10,0.6393442622950819
4192,hair cycle process (GO:0022405),1.353387402239215e-10,0.6393442622950819
4193,molting cycle process (GO:0022404),1.353387402239215e-10,0.6393442622950819
4194,negative regulation of protein modification by small protein conjugation or removal (GO:1903321),1.353387402239215e-10,0.6393442622950819
4195,negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101),1.343696265455955e-10,0.7603012848914488
4196,neural crest cell differentiation (GO:0014033),1.3216394646227878e-10,0.6182669789227166
4197,maintenance of protein location (GO:0045185),1.3216394646227878e-10,0.6182669789227166
4198,positive regulation of reproductive process (GO:2000243),1.3216394646227878e-10,0.6182669789227166
4199,DNA conformation change (GO:0071103),1.3216394646227878e-10,0.6182669789227166
4200,regulation of intracellular pH (GO:0051453),1.3216394646227878e-10,0.6182669789227166
4201,renal tubule development (GO:0061326),1.3216394646227878e-10,0.6182669789227166
4202,regulation of generation of precursor metabolites and energy (GO:0043467),1.3042744662923458e-10,0.8153955808980755
4203,protein targeting to membrane (GO:0006612),1.2992784626808822e-10,0.6619093539054967
4204,regulation of viral genome replication (GO:0045069),1.2992784626808822e-10,0.6619093539054967
4205,dorsal/ventral pattern formation (GO:0009953),1.2992784626808822e-10,0.6619093539054967
4206,autophagosome organization (GO:1905037),1.2992784626808822e-10,0.6619093539054967
4207,protein localization to vacuole (GO:0072665),1.2992784626808822e-10,0.6619093539054967
4208,regulation of mononuclear cell migration (GO:0071675),1.2990952758817953e-10,0.9074563722897938
4209,positive regulation of lipid metabolic process (GO:0045834),1.2990952758817953e-10,0.9074563722897938
4210,leukocyte apoptotic process (GO:0071887),1.2939871397448327e-10,0.0
4211,regulation of sodium ion transmembrane transporter activity (GO:2000649),1.2939871397448327e-10,0.0
4212,glycolytic process (GO:0006096),1.2939871397448327e-10,0.0
4213,regulation of phosphoprotein phosphatase activity (GO:0043666),1.2939871397448327e-10,0.0
4214,detection of visible light (GO:0009584),1.2939871397448327e-10,0.0
4215,negative regulation of MAP kinase activity (GO:0043407),1.2939871397448327e-10,0.0
4216,positive regulation of receptor signaling pathway via STAT (GO:1904894),1.2939871397448327e-10,0.0
4217,response to acetylcholine (GO:1905144),1.2939871397448327e-10,0.0
4218,receptor clustering (GO:0043113),1.2939871397448327e-10,0.0
4219,monosaccharide transmembrane transport (GO:0015749),1.2939871397448327e-10,0.0
4220,inner ear auditory receptor cell differentiation (GO:0042491),1.2939871397448327e-10,0.0
4221,organic cation transport (GO:0015695),1.2939871397448327e-10,0.0
4222,secondary metabolic process (GO:0019748),1.2939871397448327e-10,0.0
4223,labyrinthine layer development (GO:0060711),1.2939871397448327e-10,0.0
4224,anterograde axonal transport (GO:0008089),1.2939871397448327e-10,0.0
4225,regulation of vasoconstriction (GO:0019229),1.2817513717888628e-10,0.8273866923818708
4226,cell cycle G1/S phase transition (GO:0044843),1.2817513717888628e-10,0.8273866923818708
4227,negative regulation of protein depolymerization (GO:1901880),1.2817513717888628e-10,0.8273866923818708
4228,artery morphogenesis (GO:0048844),1.2817513717888628e-10,0.8273866923818708
4229,exocytic process (GO:0140029),1.2817513717888628e-10,0.8273866923818708
4230,negative regulation of epithelial cell migration (GO:0010633),1.2817513717888628e-10,0.8273866923818708
4231,activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919),1.2701772967556688e-10,0.7707163709858523
4232,stem cell proliferation (GO:0072089),1.2701772967556688e-10,0.7707163709858523
4233,nephron morphogenesis (GO:0072028),1.2701772967556688e-10,0.7707163709858523
4234,transcription preinitiation complex assembly (GO:0070897),1.2701772967556688e-10,0.7707163709858523
4235,endothelial cell migration (GO:0043542),1.2701772967556688e-10,0.7707163709858523
4236,cranial skeletal system development (GO:1904888),1.2701772967556688e-10,0.7707163709858523
4237,regulation of alpha-beta T cell differentiation (GO:0046637),1.2701772967556688e-10,0.7707163709858523
4238,positive regulation of alpha-beta T cell activation (GO:0046635),1.2701772967556688e-10,0.7707163709858523
4239,endosome to lysosome transport (GO:0008333),1.2701772967556688e-10,0.7707163709858523
4240,renal tubule morphogenesis (GO:0061333),1.2701772967556688e-10,0.7707163709858523
4241,response to growth hormone (GO:0060416),1.2695511309697008e-10,0.0
4242,apoptotic process involved in development (GO:1902742),1.2695511309697008e-10,0.0
4243,antigen processing and presentation of peptide or polysaccharide antigen via MHC class II (GO:0002504),1.2695511309697008e-10,0.0
4244,cartilage development involved in endochondral bone morphogenesis (GO:0060351),1.2695511309697008e-10,0.0
4245,protein export from nucleus (GO:0006611),1.2695511309697008e-10,0.0
4246,positive regulation of defense response to virus by host (GO:0002230),1.2695511309697008e-10,0.0
4247,behavioral fear response (GO:0001662),1.2695511309697008e-10,0.0
4248,negative regulation of signal transduction by p53 class mediator (GO:1901797),1.2695511309697008e-10,0.0
4249,regulation of interleukin-4 production (GO:0032673),1.2695511309697008e-10,0.0
4250,glycosyl compound catabolic process (GO:1901658),1.2695511309697008e-10,0.0
4251,nucleus localization (GO:0051647),1.2695511309697008e-10,0.0
4252,regulation of axon extension involved in axon guidance (GO:0048841),1.2695511309697008e-10,0.0
4253,peptidyl-cysteine modification (GO:0018198),1.2695511309697008e-10,0.0
4254,positive regulation of multicellular organism growth (GO:0040018),1.2695511309697008e-10,0.0
4255,response to interleukin-4 (GO:0070670),1.2695511309697008e-10,0.0
4256,tricarboxylic acid cycle (GO:0006099),1.2695511309697008e-10,0.0
4257,neuron fate specification (GO:0048665),1.2695511309697008e-10,0.0
4258,lipopolysaccharide-mediated signaling pathway (GO:0031663),1.2695511309697008e-10,0.0
4259,positive regulation of nervous system process (GO:0031646),1.2695511309697008e-10,0.0
4260,positive regulation of dendrite morphogenesis (GO:0050775),1.2695511309697008e-10,0.0
4261,regulation of execution phase of apoptosis (GO:1900117),1.2695511309697008e-10,0.0
4262,potassium ion homeostasis (GO:0055075),1.2695511309697008e-10,0.0
4263,serine family amino acid metabolic process (GO:0009069),1.2695511309697008e-10,0.0
4264,positive regulation of phospholipase C activity (GO:0010863),1.2695511309697008e-10,0.0
4265,regulation of neuroinflammatory response (GO:0150077),1.2695511309697008e-10,0.0
4266,miRNA processing (GO:0035196),1.2695511309697008e-10,0.0
4267,retrotransposon silencing (GO:0010526),1.2695511309697008e-10,0.0
4268,epithelial cell morphogenesis (GO:0003382),1.2695511309697008e-10,0.0
4269,regulation of type 2 immune response (GO:0002828),1.2695511309697008e-10,0.0
4270,negative regulation of cytokine production involved in immune response (GO:0002719),1.2695511309697008e-10,0.0
4271,DNA geometric change (GO:0032392),1.2655121396056024e-10,0.686125549780088
4272,oligodendrocyte differentiation (GO:0048709),1.2655121396056024e-10,0.686125549780088
4273,metaphase chromosome alignment (GO:0051310),1.2655121396056024e-10,0.686125549780088
4274,muscle tissue morphogenesis (GO:0060415),1.2570622321641146e-10,0.7924266912953128
4275,intracellular iron ion homeostasis (GO:0006879),1.2570622321641146e-10,0.7924266912953128
4276,nephron epithelium morphogenesis (GO:0072088),1.2570622321641146e-10,0.7924266912953128
4277,response to estrogen (GO:0043627),1.2570622321641146e-10,0.7924266912953128
4278,negative regulation of hormone secretion (GO:0046888),1.2570622321641146e-10,0.7924266912953128
4279,glutamine family amino acid metabolic process (GO:0009064),1.2538670102988422e-10,0.7814207650273224
4280,regulation of ATP metabolic process (GO:1903578),1.2538670102988422e-10,0.7814207650273224
4281,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum (GO:0006890)",1.2512002545933586e-10,0.0
4282,purine nucleoside bisphosphate biosynthetic process (GO:0034033),1.2512002545933586e-10,0.0
4283,ribonucleoside bisphosphate biosynthetic process (GO:0034030),1.2512002545933586e-10,0.0
4284,negative regulation of fat cell differentiation (GO:0045599),1.2512002545933586e-10,0.0
4285,eye photoreceptor cell differentiation (GO:0001754),1.2512002545933586e-10,0.0
4286,regulation of endothelial cell apoptotic process (GO:2000351),1.2512002545933586e-10,0.0
4287,mitochondrion localization (GO:0051646),1.2512002545933586e-10,0.0
4288,ncRNA transcription (GO:0098781),1.2512002545933586e-10,0.0
4289,regulation of potassium ion transmembrane transporter activity (GO:1901016),1.2512002545933586e-10,0.0
4290,purine ribonucleoside diphosphate catabolic process (GO:0009181),1.2512002545933586e-10,0.0
4291,purine nucleoside diphosphate catabolic process (GO:0009137),1.2512002545933586e-10,0.0
4292,cardiac muscle cell contraction (GO:0086003),1.2512002545933586e-10,0.0
4293,photoreceptor cell development (GO:0042461),1.2512002545933586e-10,0.0
4294,regulation of phospholipase activity (GO:0010517),1.2512002545933586e-10,0.0
4295,nucleoside bisphosphate biosynthetic process (GO:0033866),1.2512002545933586e-10,0.0
4296,cellular defense response (GO:0006968),1.2496803592724568e-10,0.0
4297,pyridine nucleotide catabolic process (GO:0019364),1.2496803592724568e-10,0.0
4298,receptor signaling pathway via JAK-STAT (GO:0007259),1.2496803592724568e-10,0.0
4299,antiviral innate immune response (GO:0140374),1.2496803592724568e-10,0.0
4300,establishment of protein localization to plasma membrane (GO:0061951),1.2496803592724568e-10,0.0
4301,regulation of lipid storage (GO:0010883),1.2496803592724568e-10,0.0
4302,autophagosome maturation (GO:0097352),1.2496803592724568e-10,0.0
4303,response to cocaine (GO:0042220),1.2496803592724568e-10,0.0
4304,leukocyte mediated cytotoxicity (GO:0001909),1.245639147462317e-10,0.8524590163934426
4305,protein localization to endoplasmic reticulum (GO:0070972),1.245639147462317e-10,0.8524590163934426
4306,maintenance of protein location in cell (GO:0032507),1.245639147462317e-10,0.8524590163934426
4307,astrocyte differentiation (GO:0048708),1.245639147462317e-10,0.8524590163934426
4308,chromosome organization involved in meiotic cell cycle (GO:0070192),1.245639147462317e-10,0.8524590163934426
4309,G1/S transition of mitotic cell cycle (GO:0000082),1.245639147462317e-10,0.8524590163934426
4310,antibacterial humoral response (GO:0019731),1.245639147462317e-10,0.8524590163934426
4311,alcohol biosynthetic process (GO:0046165),1.2444367759264982e-10,0.6049709148598625
4312,positive regulation of neuron differentiation (GO:0045666),1.2444367759264982e-10,0.6049709148598625
4313,positive regulation of transporter activity (GO:0032411),1.2444367759264982e-10,0.6049709148598625
4314,multicellular organism growth (GO:0035264),1.2444367759264982e-10,0.6049709148598625
4315,tube closure (GO:0060606),1.2444367759264982e-10,0.6049709148598625
4316,positive regulation of RNA metabolic process (GO:0051254),1.2409639983050393e-10,1.0025138972488759
4317,axonogenesis (GO:0007409),1.239162106335849e-10,0.9123615418697386
4318,striated muscle contraction (GO:0006941),1.2375178660361757e-10,0.9299552906110283
4319,pattern recognition receptor signaling pathway (GO:0002221),1.2375178660361757e-10,0.9299552906110283
4320,maintenance of cell number (GO:0098727),1.2375178660361757e-10,0.9299552906110283
4321,regulation of peptide hormone secretion (GO:0090276),1.2258993820820422e-10,0.8233506597361056
4322,xenobiotic metabolic process (GO:0006805),1.2174572462017614e-10,0.8930523028883685
4323,fat cell differentiation (GO:0045444),1.2174572462017614e-10,0.8930523028883685
4324,embryonic epithelial tube formation (GO:0001838),1.2174572462017614e-10,0.8930523028883685
4325,sperm motility (GO:0097722),1.2174572462017614e-10,0.8930523028883685
4326,flagellated sperm motility (GO:0030317),1.2174572462017614e-10,0.8930523028883685
4327,pyridine-containing compound metabolic process (GO:0072524),1.2174572462017614e-10,0.8930523028883685
4328,endoderm development (GO:0007492),1.2126821769722683e-10,0.6697892271662764
4329,hair follicle development (GO:0001942),1.2126821769722683e-10,0.6697892271662764
4330,cardiac muscle contraction (GO:0060048),1.2126821769722683e-10,0.6697892271662764
4331,positive regulation of organelle assembly (GO:1902117),1.2126821769722683e-10,0.6697892271662764
4332,heart contraction (GO:0060047),1.2005940686786909e-10,0.5570524265541308
4333,regulation of DNA-templated transcription elongation (GO:0032784),1.2005940686786909e-10,0.5570524265541308
4334,regulation of heart rate (GO:0002027),1.2005940686786909e-10,0.5570524265541308
4335,purine nucleotide catabolic process (GO:0006195),1.2005940686786909e-10,0.5570524265541308
4336,toll-like receptor 4 signaling pathway (GO:0034142),1.1636092090549811e-10,0.0
4337,cranial nerve morphogenesis (GO:0021602),1.1636092090549811e-10,0.0
4338,neural tube patterning (GO:0021532),1.1636092090549811e-10,0.0
4339,NADH metabolic process (GO:0006734),1.1636092090549811e-10,0.0
4340,GPI anchor biosynthetic process (GO:0006506),1.1636092090549811e-10,0.0
4341,regulation of amine metabolic process (GO:0033238),1.1636092090549811e-10,0.0
4342,regulation of interferon-alpha production (GO:0032647),1.1636092090549811e-10,0.0
4343,regulation of T-helper 17 type immune response (GO:2000316),1.1636092090549811e-10,0.0
4344,regulation of myeloid cell apoptotic process (GO:0033032),1.1636092090549811e-10,0.0
4345,negative regulation of intracellular protein transport (GO:0090317),1.1636092090549811e-10,0.0
4346,regulation of fatty acid transport (GO:2000191),1.1636092090549811e-10,0.0
4347,regulation of neuron projection regeneration (GO:0070570),1.1636092090549811e-10,0.0
4348,intestinal absorption (GO:0050892),1.1636092090549811e-10,0.0
4349,aorta morphogenesis (GO:0035909),1.1636092090549811e-10,0.0
4350,negative regulation of DNA binding (GO:0043392),1.1636092090549811e-10,0.0
4351,regulation of lysosomal lumen pH (GO:0035751),1.1636092090549811e-10,0.0
4352,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:0042771),1.1636092090549811e-10,0.0
4353,insulin-like growth factor receptor signaling pathway (GO:0048009),1.1636092090549811e-10,0.0
4354,retinoic acid metabolic process (GO:0042573),1.1636092090549811e-10,0.0
4355,attachment of spindle microtubules to kinetochore (GO:0008608),1.1636092090549811e-10,0.0
4356,cellular response to angiotensin (GO:1904385),1.1636092090549811e-10,0.0
4357,regulation of aerobic respiration (GO:1903715),1.1636092090549811e-10,0.0
4358,cellular modified amino acid catabolic process (GO:0042219),1.1636092090549811e-10,0.0
4359,regulation of T-helper 1 type immune response (GO:0002825),1.1636092090549811e-10,0.0
4360,dendritic spine organization (GO:0097061),1.1636092090549811e-10,0.0
4361,olfactory bulb development (GO:0021772),1.1405976164209244e-10,0.0
4362,regulation of endothelial cell differentiation (GO:0045601),1.1405976164209244e-10,0.0
4363,intra-Golgi vesicle-mediated transport (GO:0006891),1.1405976164209244e-10,0.0
4364,positive regulation of neutrophil migration (GO:1902624),1.1405976164209244e-10,0.0
4365,negative regulation of double-strand break repair (GO:2000780),1.1405976164209244e-10,0.0
4366,organ or tissue specific immune response (GO:0002251),1.1405976164209244e-10,0.0
4367,behavioral defense response (GO:0002209),1.1405976164209244e-10,0.0
4368,regulation of stress-activated MAPK cascade (GO:0032872),1.1405976164209244e-10,0.0
4369,temperature homeostasis (GO:0001659),1.1405976164209244e-10,0.0
4370,positive regulation of interleukin-2 production (GO:0032743),1.1405976164209244e-10,0.0
4371,signal transduction in absence of ligand (GO:0038034),1.1405976164209244e-10,0.0
4372,proximal/distal pattern formation (GO:0009954),1.1405976164209244e-10,0.0
4373,positive regulation of telomere maintenance via telomerase (GO:0032212),1.1405976164209244e-10,0.0
4374,regulation of presynapse assembly (GO:1905606),1.1405976164209244e-10,0.0
4375,brown fat cell differentiation (GO:0050873),1.1405976164209244e-10,0.0
4376,regulation of presynapse organization (GO:0099174),1.1405976164209244e-10,0.0
4377,negative regulation of blood vessel endothelial cell migration (GO:0043537),1.1405976164209244e-10,0.0
4378,"positive regulation of CD4-positive, alpha-beta T cell differentiation (GO:0043372)",1.1405976164209244e-10,0.0
4379,"positive regulation of mRNA splicing, via spliceosome (GO:0048026)",1.1405976164209244e-10,0.0
4380,purine ribonucleotide transport (GO:0015868),1.1405976164209244e-10,0.0
4381,bicarbonate transport (GO:0015701),1.1405976164209244e-10,0.0
4382,phosphatidic acid metabolic process (GO:0046473),1.1405976164209244e-10,0.0
4383,dendritic cell differentiation (GO:0097028),1.1405976164209244e-10,0.0
4384,proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161),1.1305301140324802e-10,0.9471766848816029
4385,lung morphogenesis (GO:0060425),1.123782178488048e-10,0.0
4386,Golgi to plasma membrane transport (GO:0006893),1.123782178488048e-10,0.0
4387,positive regulation of cation channel activity (GO:2001259),1.123782178488048e-10,0.0
4388,regulation of neuron migration (GO:2001222),1.123782178488048e-10,0.0
4389,cell differentiation in spinal cord (GO:0021515),1.123782178488048e-10,0.0
4390,regulation of granulocyte chemotaxis (GO:0071622),1.123782178488048e-10,0.0
4391,phospholipid translocation (GO:0045332),1.123782178488048e-10,0.0
4392,DNA-templated transcription elongation (GO:0006354),1.123782178488048e-10,0.0
4393,regulation of gluconeogenesis (GO:0006111),1.123782178488048e-10,0.0
4394,gluconeogenesis (GO:0006094),1.123782178488048e-10,0.0
4395,thymus development (GO:0048538),1.123782178488048e-10,0.0
4396,regulation of cellular respiration (GO:0043457),1.123782178488048e-10,0.0
4397,response to exogenous dsRNA (GO:0043330),1.123782178488048e-10,0.0
4398,antigen processing and presentation of exogenous antigen (GO:0019884),1.123782178488048e-10,0.0
4399,sperm-egg recognition (GO:0035036),1.123782178488048e-10,0.0
4400,icosanoid biosynthetic process (GO:0046456),1.123782178488048e-10,0.0
4401,negative regulation of blood pressure (GO:0045776),1.1184153603864082e-10,0.0
4402,cerebral cortex cell migration (GO:0021795),1.1184153603864082e-10,0.0
4403,regulation of cell adhesion mediated by integrin (GO:0033628),1.1184153603864082e-10,0.0
4404,ADP catabolic process (GO:0046032),1.1184153603864082e-10,0.0
4405,epidermal growth factor receptor signaling pathway (GO:0007173),1.1184153603864082e-10,0.0
4406,catecholamine metabolic process (GO:0006584),1.1184153603864082e-10,0.0
4407,positive regulation of RNA splicing (GO:0033120),1.1184153603864082e-10,0.0
4408,negative regulation of intracellular transport (GO:0032387),1.1184153603864082e-10,0.0
4409,catechol-containing compound metabolic process (GO:0009712),1.1184153603864082e-10,0.0
4410,ephrin receptor signaling pathway (GO:0048013),1.1184153603864082e-10,0.0
4411,visual learning (GO:0008542),1.1184153603864082e-10,0.0
4412,neuroinflammatory response (GO:0150076),1.1184153603864082e-10,0.0
4413,negative regulation of DNA recombination (GO:0045910),1.1184153603864082e-10,0.0
4414,positive regulation of miRNA metabolic process (GO:2000630),1.0967193820367804e-10,0.9074563722897938
4415,negative regulation of tumor necrosis factor production (GO:0032720),1.0967193820367804e-10,0.9074563722897938
4416,positive regulation of nuclear division (GO:0051785),1.0967193820367804e-10,0.9074563722897938
4417,negative regulation of muscle cell differentiation (GO:0051148),1.0967193820367804e-10,0.9074563722897938
4418,regulation of microtubule polymerization (GO:0031113),1.0967193820367804e-10,0.9074563722897938
4419,ribonucleoside monophosphate metabolic process (GO:0009161),1.0967193820367804e-10,0.9074563722897938
4420,regulation of immunoglobulin mediated immune response (GO:0002889),1.0967193820367804e-10,0.9074563722897938
4421,NAD metabolic process (GO:0019674),1.0967193820367804e-10,0.9074563722897938
4422,negative regulation of carbohydrate metabolic process (GO:0045912),1.0967193820367804e-10,0.9074563722897938
4423,regulation of membrane lipid distribution (GO:0097035),1.0967193820367804e-10,0.9074563722897938
4424,regulation of B cell mediated immunity (GO:0002712),1.0967193820367804e-10,0.9074563722897938
4425,response to unfolded protein (GO:0006986),1.0953160601335004e-10,0.9377049180327869
4426,defense response to Gram-positive bacterium (GO:0050830),1.0953160601335004e-10,0.9377049180327869
4427,skin epidermis development (GO:0098773),1.0953160601335004e-10,0.9377049180327869
4428,positive regulation of synaptic transmission (GO:0050806),1.0856471278109855e-10,0.798046738751308
