,go_term,negative_log_p_value,fold_enrichment
3426,negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901029),1.0613160208108583,2.488397389412618
3427,response to UV-A (GO:0070141),1.0613160208108583,2.488397389412618
3428,behavioral response to cocaine (GO:0048148),1.0613160208108583,2.488397389412618
3429,regulation of guanylate cyclase activity (GO:0031282),1.0613160208108583,2.488397389412618
3430,negative regulation of circadian rhythm (GO:0042754),1.0613160208108583,2.488397389412618
3431,positive regulation of chromatin binding (GO:0035563),1.0613160208108583,2.488397389412618
3432,sno(s)RNA processing (GO:0043144),1.0613160208108583,2.488397389412618
3433,negative regulation of microtubule polymerization (GO:0031115),1.0613160208108583,2.488397389412618
3434,positive regulation of endoplasmic reticulum unfolded protein response (GO:1900103),1.0613160208108583,2.488397389412618
3435,protein localization to microtubule (GO:0035372),1.0613160208108583,2.488397389412618
3436,melanin biosynthetic process (GO:0042438),1.0613160208108583,2.488397389412618
3437,positive regulation of triglyceride biosynthetic process (GO:0010867),1.0613160208108583,2.488397389412618
3438,negative regulation of myotube differentiation (GO:0010832),1.0613160208108583,2.488397389412618
3439,negative regulation of voltage-gated potassium channel activity (GO:1903817),1.0613160208108583,2.488397389412618
3440,regulation of bile acid metabolic process (GO:1904251),1.0613160208108583,2.488397389412618
3441,cardiac cell fate commitment (GO:0060911),1.0613160208108583,2.488397389412618
3442,response to laminar fluid shear stress (GO:0034616),1.0613160208108583,2.488397389412618
3443,regulation of DNA catabolic process (GO:1903624),1.0613160208108583,2.488397389412618
3444,protein localization to kinetochore (GO:0034501),1.0613160208108583,2.488397389412618
3445,positive regulation of cilium movement (GO:0003353),1.0613160208108583,2.488397389412618
3446,epigenetic maintenance of chromatin in transcription-competent conformation (GO:0045815),1.0613160208108583,2.488397389412618
3447,intestinal epithelial cell development (GO:0060576),1.0613160208108583,2.488397389412618
3448,negative regulation of secretion (GO:0051048),1.0595991682729688,1.4602571506732729
3449,positive regulation of leukocyte proliferation (GO:0070665),1.0552748798210216,1.4515651438240271
3450,cardiac chamber development (GO:0003205),1.0552748798210216,1.4515651438240271
3451,positive regulation of growth (GO:0045927),1.0544053577916404,1.3399062866067941
3452,acute-phase response (GO:0006953),1.0538136862120842,1.6589315929417454
3453,superoxide metabolic process (GO:0006801),1.0538136862120842,1.6589315929417454
3454,plasma lipoprotein particle organization (GO:0071827),1.0538136862120842,1.6589315929417454
3455,cerebellum morphogenesis (GO:0021587),1.0538136862120842,1.6589315929417454
3456,negative regulation of peptide hormone secretion (GO:0090278),1.0538136862120842,1.6589315929417454
3457,gluconeogenesis (GO:0006094),1.0538136862120842,1.6589315929417454
3458,positive regulation of JUN kinase activity (GO:0043507),1.0538136862120842,1.6589315929417454
3459,negative regulation of microtubule polymerization or depolymerization (GO:0031111),1.0538136862120842,1.6589315929417454
3460,purine ribonucleoside monophosphate metabolic process (GO:0009167),1.0538136862120842,1.6589315929417454
3461,lipid storage (GO:0019915),1.0538136862120842,1.6589315929417454
3462,embryo implantation (GO:0007566),1.0538136862120842,1.6589315929417454
3463,steroid metabolic process (GO:0008202),1.0506825476192017,1.3347725460450823
3464,protein modification process (GO:0036211),1.0501519291699115,0.8912544449664455
3465,mesonephros development (GO:0001823),1.0495185454921374,1.4983898258828665
3466,hormone secretion (GO:0046879),1.0495185454921374,1.4983898258828665
3467,translation (GO:0006412),1.0485125848951276,1.2868756947885835
3468,multicellular organismal homeostasis (GO:0048871),1.0462158330103064,1.2834891798022976
3469,mesenchymal cell differentiation (GO:0048762),1.0412517854616405,1.4260990886692195
3470,purine ribonucleotide metabolic process (GO:0009150),1.0388009094296549,1.273435739751627
3471,neuron apoptotic process (GO:0051402),1.0368214467746106,1.4824495085862404
3472,eye development (GO:0001654),1.0361591322049222,1.2701195008460235
3473,regulation of cation transmembrane transport (GO:1904062),1.0361591322049222,1.2701195008460235
3474,cellular response to endogenous stimulus (GO:0071495),1.0353377490146807,1.1643991397612792
3475,regulation of lipid biosynthetic process (GO:0046890),1.031086723444801,1.4096123940025236
3476,negative regulation of Wnt signaling pathway (GO:0030178),1.031086723444801,1.4096123940025236
3477,cellular chemical homeostasis (GO:0055082),1.0286530453952167,1.2395387745014164
3478,positive regulation of glial cell differentiation (GO:0045687),1.02509217045551,1.6203517884547278
3479,regulation of activated T cell proliferation (GO:0046006),1.02509217045551,1.6203517884547278
3480,positive regulation of lymphocyte migration (GO:2000403),1.02509217045551,1.6203517884547278
3481,cellular extravasation (GO:0045123),1.02509217045551,1.6203517884547278
3482,platelet aggregation (GO:0070527),1.02509217045551,1.6203517884547278
3483,musculoskeletal movement (GO:0050881),1.02509217045551,1.6203517884547278
3484,multicellular organismal movement (GO:0050879),1.02509217045551,1.6203517884547278
3485,positive regulation of release of sequestered calcium ion into cytosol (GO:0051281),1.02509217045551,1.6203517884547278
3486,positive regulation of striated muscle cell differentiation (GO:0051155),1.02509217045551,1.6203517884547278
3487,purine ribonucleotide catabolic process (GO:0009154),1.02509217045551,1.6203517884547278
3488,positive regulation of glucose transmembrane transport (GO:0010828),1.02509217045551,1.6203517884547278
3489,regulation of inflammatory response to antigenic stimulus (GO:0002861),1.02509217045551,1.6203517884547278
3490,pituitary gland development (GO:0021983),1.02509217045551,1.6203517884547278
3491,regulation of membrane depolarization (GO:0003254),1.02509217045551,1.6203517884547278
3492,monosaccharide catabolic process (GO:0046365),1.02509217045551,1.6203517884547278
3493,negative regulation of peptide secretion (GO:0002792),1.02509217045551,1.6203517884547278
3494,neuromuscular junction development (GO:0007528),1.02509217045551,1.6203517884547278
3495,regulation of fatty acid metabolic process (GO:0019217),1.0240942721792285,1.4668447769169115
3496,regulation of Notch signaling pathway (GO:0008593),1.0240942721792285,1.4668447769169115
3497,positive regulation of JNK cascade (GO:0046330),1.0240942721792285,1.4668447769169115
3498,muscle cell differentiation (GO:0042692),1.0216014752361213,1.2999090840215166
3499,potassium ion transport (GO:0006813),1.0203234454941652,1.3935025380710662
3500,regulation of RNA stability (GO:0043487),1.0203234454941652,1.3935025380710662
3501,maintenance of location (GO:0051235),1.0147320559531887,1.3855849100138442
3502,regulation of protein localization to membrane (GO:1905475),1.0147320559531887,1.3855849100138442
3503,divalent inorganic cation homeostasis (GO:0072507),1.01241101167028,1.2902801278435796
3504,antigen processing and presentation (GO:0019882),1.0113494228632354,1.451565143824027
3505,regulation of actin filament-based process (GO:0032970),1.0103804644015086,0.6881494015165758
3506,positive regulation of glycogen biosynthetic process (GO:0045725),1.0098816035033633,2.3225042301184433
3507,embryonic skeletal joint development (GO:0072498),1.0098816035033633,2.3225042301184433
3508,branching involved in salivary gland morphogenesis (GO:0060445),1.0098816035033633,2.3225042301184433
3509,"complement activation, alternative pathway (GO:0006957)",1.0098816035033633,2.3225042301184433
3510,positive regulation of heterotypic cell-cell adhesion (GO:0034116),1.0098816035033633,2.3225042301184433
3511,tertiary alcohol metabolic process (GO:1902644),1.0098816035033633,2.3225042301184433
3512,regulation of RNA polymerase II regulatory region sequence-specific DNA binding (GO:1903025),1.0098816035033633,2.3225042301184433
3513,negative regulation of glycoprotein metabolic process (GO:1903019),1.0098816035033633,2.3225042301184433
3514,endoplasmic reticulum tubular network organization (GO:0071786),1.0098816035033633,2.3225042301184433
3515,positive regulation of MHC class II biosynthetic process (GO:0045348),1.0098816035033633,2.3225042301184433
3516,melanin metabolic process (GO:0006582),1.0098816035033633,2.3225042301184433
3517,tyrosine metabolic process (GO:0006570),1.0098816035033633,2.3225042301184433
3518,negative regulation of sodium ion transmembrane transport (GO:1902306),1.0098816035033633,2.3225042301184433
3519,regulation of transcription of nucleolar large rRNA by RNA polymerase I (GO:1901836),1.0098816035033633,2.3225042301184433
3520,cellular response to superoxide (GO:0071451),1.0098816035033633,2.3225042301184433
3521,cellular response to oxygen radical (GO:0071450),1.0098816035033633,2.3225042301184433
3522,myeloid cell apoptotic process (GO:0033028),1.0098816035033633,2.3225042301184433
3523,negative regulation of DNA-templated DNA replication (GO:2000104),1.0098816035033633,2.3225042301184433
3524,negative regulation of neurotransmitter transport (GO:0051589),1.0098816035033633,2.3225042301184433
3525,positive regulation of calcium ion import (GO:0090280),1.0098816035033633,2.3225042301184433
3526,positive regulation of non-canonical Wnt signaling pathway (GO:2000052),1.0098816035033633,2.3225042301184433
3527,negative regulation of cell migration involved in sprouting angiogenesis (GO:0090051),1.0098816035033633,2.3225042301184433
3528,regulation of extracellular matrix assembly (GO:1901201),1.0098816035033633,2.3225042301184433
3529,positive regulation by symbiont of entry into host (GO:0075294),1.0098816035033633,2.3225042301184433
3530,positive regulation of sequestering of calcium ion (GO:0051284),1.0098816035033633,2.3225042301184433
3531,presynaptic modulation of chemical synaptic transmission (GO:0099171),1.0098816035033633,2.3225042301184433
3532,regulation of thymocyte apoptotic process (GO:0070243),1.0098816035033633,2.3225042301184433
3533,"nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway (GO:0035872)",1.0098816035033633,2.3225042301184433
3534,positive regulation of telomerase RNA localization to Cajal body (GO:1904874),1.0098816035033633,2.3225042301184433
3535,"regulation of protein localization to chromosome, telomeric region (GO:1904814)",1.0098816035033633,2.3225042301184433
3536,response to leucine (GO:0043201),1.0098816035033633,2.3225042301184433
3537,"DNA damage response, signal transduction resulting in transcription (GO:0042772)",1.0098816035033633,2.3225042301184433
3538,relaxation of cardiac muscle (GO:0055119),1.0098816035033633,2.3225042301184433
3539,regulation of metallopeptidase activity (GO:1905048),1.0098816035033633,2.3225042301184433
3540,purine-containing compound salvage (GO:0043101),1.0098816035033633,2.3225042301184433
3541,pyrimidine ribonucleoside triphosphate biosynthetic process (GO:0009209),1.0098816035033633,2.3225042301184433
3542,motor behavior (GO:0061744),1.0098816035033633,2.3225042301184433
3543,vitamin catabolic process (GO:0009111),1.0098816035033633,2.3225042301184433
3544,regulation of receptor clustering (GO:1903909),1.0098816035033633,2.3225042301184433
3545,regulation of sequestering of triglyceride (GO:0010889),1.0098816035033633,2.3225042301184433
3546,regulation of IRE1-mediated unfolded protein response (GO:1903894),1.0098816035033633,2.3225042301184433
3547,positive regulation of neuroinflammatory response (GO:0150078),1.0098816035033633,2.3225042301184433
3548,positive regulation of ERAD pathway (GO:1904294),1.0098816035033633,2.3225042301184433
3549,regulation of neuron projection arborization (GO:0150011),1.0098816035033633,2.3225042301184433
3550,positive regulation of viral entry into host cell (GO:0046598),1.0098816035033633,2.3225042301184433
3551,glucocorticoid metabolic process (GO:0008211),1.0098816035033633,2.3225042301184433
3552,positive regulation of exosomal secretion (GO:1903543),1.0098816035033633,2.3225042301184433
3553,sphingosine-1-phosphate receptor signaling pathway (GO:0003376),1.0098816035033633,2.3225042301184433
3554,negative regulation of smooth muscle contraction (GO:0045986),1.0098816035033633,2.3225042301184433
3555,negative regulation of fatty acid oxidation (GO:0046322),1.0098816035033633,2.3225042301184433
3556,negative regulation of autophagosome assembly (GO:1902902),1.0098816035033633,2.3225042301184433
3557,positive regulation of mitotic metaphase/anaphase transition (GO:0045842),1.0098816035033633,2.3225042301184433
3558,pallium development (GO:0021543),1.0090085318640591,1.3777567466804326
3559,glycoprotein biosynthetic process (GO:0009101),1.008343633346534,0.6288368854111308
3560,detection of stimulus involved in sensory perception (GO:0050906),1.0011067841039147,0.7465192168237853
3561,maintenance of location in cell (GO:0051651),0.9985985519340681,1.4366005547124392
3562,regulation of nucleotide metabolic process (GO:0006140),0.9985985519340681,1.4366005547124392
3563,regulation of calcium ion transmembrane transporter activity (GO:1901019),0.9985985519340681,1.4366005547124392
3564,platelet activation (GO:0030168),0.9985985519340681,1.4366005547124392
3565,cell fate determination (GO:0001709),0.9973316068556282,1.5835256114443934
3566,regulation of chromatin organization (GO:1902275),0.9973316068556282,1.5835256114443934
3567,negative regulation of reactive oxygen species metabolic process (GO:2000378),0.9973316068556282,1.5835256114443934
3568,response to electrical stimulus (GO:0051602),0.9973316068556282,1.5835256114443934
3569,modulation of excitatory postsynaptic potential (GO:0098815),0.9973316068556282,1.5835256114443934
3570,regulation of digestive system process (GO:0044058),0.9973316068556282,1.5835256114443934
3571,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:0000288)",0.9973316068556282,1.5835256114443934
3572,2'-deoxyribonucleotide metabolic process (GO:0009394),0.9973316068556282,1.5835256114443934
3573,developmental pigmentation (GO:0048066),0.9973316068556282,1.5835256114443934
3574,purine nucleoside monophosphate metabolic process (GO:0009126),0.9973316068556282,1.5835256114443934
3575,positive regulation of G1/S transition of mitotic cell cycle (GO:1900087),0.9973316068556282,1.5835256114443934
3576,phospholipid dephosphorylation (GO:0046839),0.9973316068556282,1.5835256114443934
3577,"DNA damage response, signal transduction by p53 class mediator (GO:0030330)",0.9973316068556282,1.5835256114443934
3578,negative regulation of response to endoplasmic reticulum stress (GO:1903573),0.9973316068556282,1.5835256114443934
3579,regulation of T cell differentiation (GO:0045580),0.9971878694912146,1.3623628165499249
3580,regulation of protein-containing complex assembly (GO:0043254),0.9941471608732815,1.2683578926617711
3581,regulation of organelle organization (GO:0033043),0.9870091582742232,1.1426955211263998
3582,hair cycle (GO:0042633),0.9858525918530843,1.4219413653786388
3583,peptide transport (GO:0015833),0.9858525918530843,1.4219413653786388
3584,molting cycle (GO:0042303),0.9858525918530843,1.4219413653786388
3585,regulation of G2/M transition of mitotic cell cycle (GO:0010389),0.9858525918530843,1.4219413653786388
3586,chromosome segregation (GO:0007059),0.9822721544709474,1.316883841819736
3587,regulation of DNA-templated transcription elongation (GO:0032784),0.9813396685744744,0.33822877137647234
3588,regulation of dendrite development (GO:0050773),0.9813396685744744,0.33822877137647234
3589,regulation of cell killing (GO:0031341),0.9813396685744744,0.33822877137647234
3590,erythrocyte homeostasis (GO:0034101),0.9808105094166584,0.33497657165169853
3591,organelle disassembly (GO:1903008),0.9799329456027586,0.331786318588349
3592,polyol metabolic process (GO:0019751),0.9799329456027586,0.331786318588349
3593,hematopoietic progenitor cell differentiation (GO:0002244),0.9787141830333306,0.32865625897902495
3594,purine ribonucleoside triphosphate metabolic process (GO:0009205),0.97860661615065,1.3399062866067941
3595,metal ion homeostasis (GO:0055065),0.9776308157006448,1.2441986947063088
3596,DNA conformation change (GO:0071103),0.97716178984219,0.3255847051567911
3597,monocarboxylic acid catabolic process (GO:0072329),0.9705832799875788,0.31670512228887865
3598,positive regulation of myoblast differentiation (GO:0045663),0.970487943156713,1.5483361534122952
3599,regulation of erythrocyte differentiation (GO:0045646),0.970487943156713,1.5483361534122952
3600,protein-lipid complex subunit organization (GO:0071825),0.970487943156713,1.5483361534122952
3601,hindbrain morphogenesis (GO:0021575),0.970487943156713,1.5483361534122952
3602,regulation of amino acid transport (GO:0051955),0.970487943156713,1.5483361534122952
3603,regulation of voltage-gated calcium channel activity (GO:1901385),0.970487943156713,1.5483361534122952
3604,positive chemotaxis (GO:0050918),0.970487943156713,1.5483361534122952
3605,regulation of T cell receptor signaling pathway (GO:0050856),0.970487943156713,1.5483361534122952
3606,cellular response to vascular endothelial growth factor stimulus (GO:0035924),0.970487943156713,1.5483361534122952
3607,positive regulation of calcium ion transmembrane transporter activity (GO:1901021),0.970487943156713,1.5483361534122952
3608,calcium-ion regulated exocytosis (GO:0017156),0.970487943156713,1.5483361534122952
3609,deoxyribonucleotide metabolic process (GO:0009262),0.970487943156713,1.5483361534122952
3610,positive regulation of bone mineralization (GO:0030501),0.970487943156713,1.5483361534122952
3611,hormone biosynthetic process (GO:0042446),0.970487943156713,1.5483361534122952
3612,sterol biosynthetic process (GO:0016126),0.970487943156713,1.5483361534122952
3613,deoxyribose phosphate metabolic process (GO:0019692),0.970487943156713,1.5483361534122952
3614,negative regulation of DNA recombination (GO:0045910),0.970487943156713,1.5483361534122952
3615,transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),0.9676152285470291,1.2324609711713437
3616,macromolecule catabolic process (GO:0009057),0.9672460626159152,1.16242628302187
3617,positive regulation of protein metabolic process (GO:0051247),0.9669658658727984,1.1267594779782546
3618,positive regulation of plasma membrane bounded cell projection assembly (GO:0120034),0.9646816311162297,0.31104967367657727
3619,spermatogenesis (GO:0007283),0.9634544106950538,0.765014062285636
3620,positive regulation of digestive system process (GO:0060456),0.9622955509123636,2.1773477157360404
3621,CTP metabolic process (GO:0046036),0.9622955509123636,2.1773477157360404
3622,cellular copper ion homeostasis (GO:0006878),0.9622955509123636,2.1773477157360404
3623,copper ion transport (GO:0006825),0.9622955509123636,2.1773477157360404
3624,positive regulation of B cell differentiation (GO:0045579),0.9622955509123636,2.1773477157360404
3625,dentate gyrus development (GO:0021542),0.9622955509123636,2.1773477157360404
3626,"synaptic transmission, dopaminergic (GO:0001963)",0.9622955509123636,2.1773477157360404
3627,cell migration in hindbrain (GO:0021535),0.9622955509123636,2.1773477157360404
3628,mesenchymal to epithelial transition (GO:0060231),0.9622955509123636,2.1773477157360404
3629,NADPH regeneration (GO:0006740),0.9622955509123636,2.1773477157360404
3630,nephric duct development (GO:0072176),0.9622955509123636,2.1773477157360404
3631,negative regulation of lipase activity (GO:0060192),0.9622955509123636,2.1773477157360404
3632,post-translational protein targeting to endoplasmic reticulum membrane (GO:0006620),0.9622955509123636,2.1773477157360404
3633,cytoplasm organization (GO:0007028),0.9622955509123636,2.1773477157360404
3634,negative regulation of viral transcription (GO:0032897),0.9622955509123636,2.1773477157360404
3635,regulation of acrosome reaction (GO:0060046),0.9622955509123636,2.1773477157360404
3636,arginine metabolic process (GO:0006525),0.9622955509123636,2.1773477157360404
3637,sphingolipid mediated signaling pathway (GO:0090520),0.9622955509123636,2.1773477157360404
3638,regulation of hepatocyte proliferation (GO:2000345),0.9622955509123636,2.1773477157360404
3639,negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:1902166),0.9622955509123636,2.1773477157360404
3640,cellular response to cholesterol (GO:0071397),0.9622955509123636,2.1773477157360404
3641,positive regulation of metaphase/anaphase transition of cell cycle (GO:1902101),0.9622955509123636,2.1773477157360404
3642,positive regulation of glycogen metabolic process (GO:0070875),0.9622955509123636,2.1773477157360404
3643,regulation of myoblast proliferation (GO:2000291),0.9622955509123636,2.1773477157360404
3644,secondary metabolite biosynthetic process (GO:0044550),0.9622955509123636,2.1773477157360404
3645,regulation of rRNA processing (GO:2000232),0.9622955509123636,2.1773477157360404
3646,synaptic vesicle transport along microtubule (GO:0099517),0.9622955509123636,2.1773477157360404
3647,synaptic vesicle cytoskeletal transport (GO:0099514),0.9622955509123636,2.1773477157360404
3648,keratan sulfate biosynthetic process (GO:0018146),0.9622955509123636,2.1773477157360404
3649,"regulation of Wnt signaling pathway, planar cell polarity pathway (GO:2000095)",0.9622955509123636,2.1773477157360404
3650,neuron projection arborization (GO:0140058),0.9622955509123636,2.1773477157360404
3651,fucose metabolic process (GO:0006004),0.9622955509123636,2.1773477157360404
3652,RNA surveillance (GO:0071025),0.9622955509123636,2.1773477157360404
3653,negative regulation of meiotic cell cycle (GO:0051447),0.9622955509123636,2.1773477157360404
3654,"positive regulation of synaptic transmission, GABAergic (GO:0032230)",0.9622955509123636,2.1773477157360404
3655,post-embryonic animal morphogenesis (GO:0009886),0.9622955509123636,2.1773477157360404
3656,regulation of steroid hormone biosynthetic process (GO:0090030),0.9622955509123636,2.1773477157360404
3657,engulfment of apoptotic cell (GO:0043652),0.9622955509123636,2.1773477157360404
3658,anterograde synaptic vesicle transport (GO:0048490),0.9622955509123636,2.1773477157360404
3659,"endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000479)",0.9622955509123636,2.1773477157360404
3660,endonucleolytic cleavage involved in rRNA processing (GO:0000478),0.9622955509123636,2.1773477157360404
3661,cytoplasmic sequestering of transcription factor (GO:0042994),0.9622955509123636,2.1773477157360404
3662,behavioral response to pain (GO:0048266),0.9622955509123636,2.1773477157360404
3663,excitatory synapse assembly (GO:1904861),0.9622955509123636,2.1773477157360404
3664,meiotic spindle organization (GO:0000212),0.9622955509123636,2.1773477157360404
3665,protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway (GO:0043328),0.9622955509123636,2.1773477157360404
3666,astrocyte activation (GO:0048143),0.9622955509123636,2.1773477157360404
3667,negative regulation of endoplasmic reticulum unfolded protein response (GO:1900102),0.9622955509123636,2.1773477157360404
3668,fatty acid homeostasis (GO:0055089),0.9622955509123636,2.1773477157360404
3669,nucleoside biosynthetic process (GO:0009163),0.9622955509123636,2.1773477157360404
3670,positive regulation of necrotic cell death (GO:0010940),0.9622955509123636,2.1773477157360404
3671,regulation of extracellular matrix disassembly (GO:0010715),0.9622955509123636,2.1773477157360404
3672,negative regulation of miRNA maturation (GO:1903799),0.9622955509123636,2.1773477157360404
3673,negative regulation of alpha-beta T cell proliferation (GO:0046642),0.9622955509123636,2.1773477157360404
3674,regulation of cell communication by electrical coupling (GO:0010649),0.9622955509123636,2.1773477157360404
3675,chondrocyte differentiation involved in endochondral bone morphogenesis (GO:0003413),0.9622955509123636,2.1773477157360404
3676,cell migration involved in gastrulation (GO:0042074),0.9622955509123636,2.1773477157360404
3677,nucleobase-containing small molecule biosynthetic process (GO:0034404),0.9622955509123636,2.1773477157360404
3678,high-density lipoprotein particle remodeling (GO:0034375),0.9622955509123636,2.1773477157360404
3679,low-density lipoprotein particle remodeling (GO:0034374),0.9622955509123636,2.1773477157360404
3680,parturition (GO:0007567),0.9622955509123636,2.1773477157360404
3681,modification-dependent macromolecule catabolic process (GO:0043632),0.9622738480123088,0.757338335908188
3682,carbohydrate derivative biosynthetic process (GO:1901137),0.961866713449893,0.7560739981186919
3683,double-strand break repair via homologous recombination (GO:0000724),0.9613026930092073,0.3082970216971385
3684,meiotic cell cycle process (GO:1903046),0.9606181512659555,0.5500667913438417
3685,protein autophosphorylation (GO:0046777),0.9605993246153415,0.5529771976472484
3686,positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731),0.9595565499218908,0.5415165303384971
3687,protein acylation (GO:0043543),0.9579372072806192,0.5359625146427177
3688,cardiocyte differentiation (GO:0035051),0.957650594283125,0.3055926618576899
3689,positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002824),0.957650594283125,0.3055926618576899
3690,alpha-amino acid metabolic process (GO:1901605),0.9541867984649763,0.5278418704814644
3691,regulation of plasma membrane bounded cell projection assembly (GO:0120032),0.9541867984649763,0.5278418704814644
3692,cellular monovalent inorganic cation homeostasis (GO:0030004),0.9537346712606063,0.3029353343632752
3693,regulation of cell projection assembly (GO:0060491),0.9508358163861191,0.5225634517766498
3694,dendrite development (GO:0016358),0.9495643458526108,0.3003238228601436
3695,ribonucleoprotein complex assembly (GO:0022618),0.948913500257093,0.5199636336086066
3696,limbic system development (GO:0021761),0.9451490983374149,1.5414851084856924
3697,response to retinoic acid (GO:0032526),0.9451490983374149,1.5414851084856924
3698,DNA integrity checkpoint signaling (GO:0031570),0.9451490983374149,1.5414851084856924
3699,microtubule-based transport (GO:0099111),0.944590102815017,0.5148408391888175
3700,regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001239),0.9445199375555569,1.514676671816376
3701,blastocyst formation (GO:0001825),0.9445199375555569,1.514676671816376
3702,ventricular cardiac muscle tissue morphogenesis (GO:0055010),0.9445199375555569,1.514676671816376
3703,protein-DNA complex assembly (GO:0065004),0.9396491100837314,1.393502538071066
3704,positive regulation of cell cycle phase transition (GO:1901989),0.9356218943411538,1.514676671816376
3705,regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079),0.9356218943411538,1.514676671816376
3706,macromolecule localization (GO:0033036),0.9321685690042701,1.0993516824867684
3707,icosanoid metabolic process (GO:0006690),0.9305289612197578,1.5016191143007178
3708,regulation of alpha-beta T cell activation (GO:0046634),0.9305289612197578,1.5016191143007178
3709,positive regulation of response to external stimulus (GO:0032103),0.929373520230943,1.225057176326212
3710,striated muscle cell differentiation (GO:0051146),0.9280186214809099,1.366178958893202
3711,cellular response to oxygen-containing compound (GO:1901701),0.9275196421516658,1.1513831169142426
3712,regulation of cyclin-dependent protein kinase activity (GO:1904029),0.9197317366042532,1.476167942871892
3713,substantia nigra development (GO:0021762),0.9193889240839223,1.4824495085862404
3714,genitalia development (GO:0048806),0.9193889240839223,1.4824495085862404
3715,regulation of glycolytic process (GO:0006110),0.9193889240839223,1.4824495085862404
3716,negative regulation of cold-induced thermogenesis (GO:0120163),0.9193889240839223,1.4824495085862404
3717,intraciliary transport (GO:0042073),0.9193889240839223,1.4824495085862404
3718,cell differentiation involved in kidney development (GO:0061005),0.9193889240839223,1.4824495085862404
3719,positive regulation of miRNA transcription (GO:1902895),0.9193889240839223,1.4824495085862404
3720,regulation of leukocyte tethering or rolling (GO:1903236),0.9181102491472114,2.0492684383398028
3721,DNA integration (GO:0015074),0.9181102491472114,2.0492684383398028
3722,negative regulation of hydrogen peroxide-induced cell death (GO:1903206),0.9181102491472114,2.0492684383398028
3723,negative regulation of digestive system process (GO:0060457),0.9181102491472114,2.0492684383398028
3724,regulation of establishment of endothelial barrier (GO:1903140),0.9181102491472114,2.0492684383398028
3725,regulation of integrin activation (GO:0033623),0.9181102491472114,2.0492684383398028
3726,cGMP metabolic process (GO:0046068),0.9181102491472114,2.0492684383398028
3727,mitochondrial calcium ion transmembrane transport (GO:0006851),0.9181102491472114,2.0492684383398028
3728,tail-anchored membrane protein insertion into ER membrane (GO:0071816),0.9181102491472114,2.0492684383398028
3729,ureter development (GO:0072189),0.9181102491472114,2.0492684383398028
3730,positive regulation of sodium ion transmembrane transporter activity (GO:2000651),0.9181102491472114,2.0492684383398028
3731,anatomical structure regression (GO:0060033),0.9181102491472114,2.0492684383398028
3732,collagen-activated signaling pathway (GO:0038065),0.9181102491472114,2.0492684383398028
3733,regulation of chemokine (C-X-C motif) ligand 2 production (GO:2000341),0.9181102491472114,2.0492684383398028
3734,regulation of gene expression by genomic imprinting (GO:0006349),0.9181102491472114,2.0492684383398028
3735,negative regulation of cell division (GO:0051782),0.9181102491472114,2.0492684383398028
3736,regulation of endothelial cell development (GO:1901550),0.9181102491472114,2.0492684383398028
3737,embryonic digestive tract morphogenesis (GO:0048557),0.9181102491472114,2.0492684383398028
3738,G1 to G0 transition (GO:0070314),0.9181102491472114,2.0492684383398028
3739,regulation of autophagosome maturation (GO:1901096),0.9181102491472114,2.0492684383398028
3740,negative regulation of response to reactive oxygen species (GO:1901032),0.9181102491472114,2.0492684383398028
3741,eosinophil chemotaxis (GO:0048245),0.9181102491472114,2.0492684383398028
3742,regulation of granulocyte differentiation (GO:0030852),0.9181102491472114,2.0492684383398028
3743,ceramide transport (GO:0035627),0.9181102491472114,2.0492684383398028
3744,insulin-like growth factor receptor signaling pathway (GO:0048009),0.9181102491472114,2.0492684383398028
3745,DNA replication checkpoint signaling (GO:0000076),0.9181102491472114,2.0492684383398028
3746,regulation of striated muscle tissue development (GO:0016202),0.9181102491472114,2.0492684383398028
3747,glutamine family amino acid biosynthetic process (GO:0009084),0.9181102491472114,2.0492684383398028
3748,sno(s)RNA metabolic process (GO:0016074),0.9181102491472114,2.0492684383398028
3749,stabilization of membrane potential (GO:0030322),0.9181102491472114,2.0492684383398028
3750,cell migration involved in heart development (GO:0060973),0.9181102491472114,2.0492684383398028
3751,antigen processing and presentation of endogenous peptide antigen via MHC class I (GO:0019885),0.9181102491472114,2.0492684383398028
3752,regulation of ketone biosynthetic process (GO:0010566),0.9181102491472114,2.0492684383398028
3753,regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis (GO:1903587),0.9181102491472114,2.0492684383398028
3754,regulation of exosomal secretion (GO:1903541),0.9181102491472114,2.0492684383398028
